"","year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
"3049",2013,1,13,833,835,-2,1156,1150,6,"AA",717,"N3JEAA","LGA","DFW",230,1389,8,35,2013-01-13 08:00:00
"3050",2013,1,13,834,840,-6,958,1030,-32,"MQ",4521,"N723MQ","LGA","RDU",69,431,8,40,2013-01-13 08:00:00
"3051",2013,1,13,840,847,-7,1154,1204,-10,"UA",377,"N427UA","LGA","IAH",228,1416,8,47,2013-01-13 08:00:00
"3052",2013,1,13,844,850,-6,1013,1035,-22,"MQ",4558,"N713MQ","LGA","CLE",74,419,8,50,2013-01-13 08:00:00
"3053",2013,1,13,851,905,-14,1031,1115,-44,"MQ",4478,"N736MQ","LGA","DTW",82,502,9,5,2013-01-13 09:00:00
"3054",2013,1,13,852,900,-8,1129,1205,-36,"DL",1885,"N356NW","LGA","MCO",127,950,9,0,2013-01-13 09:00:00
"3055",2013,1,13,852,900,-8,1019,1022,-3,"US",2167,"N714US","LGA","DCA",49,214,9,0,2013-01-13 09:00:00
"3056",2013,1,13,856,900,-4,1044,1116,-32,"DL",181,"N365NW","LGA","DTW",86,502,9,0,2013-01-13 09:00:00
"3057",2013,1,13,858,905,-7,1203,1226,-23,"DL",2379,"N315NB","LGA","FLL",156,1076,9,5,2013-01-13 09:00:00
"3058",2013,1,13,900,900,0,1121,1146,-25,"DL",1747,"N554NW","LGA","ATL",114,762,9,0,2013-01-13 09:00:00
"3059",2013,1,13,911,920,-9,1231,1245,-14,"AA",721,"N509AA","LGA","DFW",225,1389,9,20,2013-01-13 09:00:00
"3060",2013,1,13,915,920,-5,1139,1125,14,"MQ",4582,"N523MQ","LGA","CLT",91,544,9,20,2013-01-13 09:00:00
"3061",2013,1,13,930,935,-5,1214,1238,-24,"B6",361,"N649JB","LGA","PBI",143,1035,9,35,2013-01-13 09:00:00
"3062",2013,1,13,931,930,1,1213,1246,-33,"B6",375,"N703JB","LGA","FLL",144,1076,9,30,2013-01-13 09:00:00
"3063",2013,1,13,936,940,-4,1226,1250,-24,"AA",1871,"N3FTAA","LGA","MIA",150,1096,9,40,2013-01-13 09:00:00
"3064",2013,1,13,939,945,-6,1116,1130,-14,"AA",319,"N476AA","LGA","ORD",125,733,9,45,2013-01-13 09:00:00
"3065",2013,1,13,942,945,-3,1112,1135,-23,"WN",469,"N926WN","LGA","BNA",125,764,9,45,2013-01-13 09:00:00
"3066",2013,1,13,955,955,0,1224,1220,4,"MQ",4654,"N8EGMQ","LGA","ATL",119,762,9,55,2013-01-13 09:00:00
"3067",2013,1,13,957,1000,-3,1221,1239,-18,"DL",1847,"N618DL","LGA","ATL",113,762,10,0,2013-01-13 10:00:00
"3068",2013,1,13,957,959,-2,1122,1129,-7,"MQ",4670,"N528MQ","LGA","BNA",130,764,9,59,2013-01-13 09:00:00
"3069",2013,1,13,958,1000,-2,1300,1321,-21,"DL",2044,"N917DL","LGA","MIA",146,1096,10,0,2013-01-13 10:00:00
"3070",2013,1,13,1004,1000,4,1154,1209,-15,"US",1277,"N170US","LGA","CLT",88,544,10,0,2013-01-13 10:00:00
"3071",2013,1,13,1008,1016,-8,1214,1230,-16,"DL",2319,"N975DL","LGA","MSP",159,1020,10,16,2013-01-13 10:00:00
"3072",2013,1,13,1016,1000,16,1136,1125,11,"EV",5736,"N834AS","LGA","IAD",54,229,10,0,2013-01-13 10:00:00
"3073",2013,1,13,1018,1020,-2,1333,1330,3,"AA",731,"N598AA","LGA","DFW",220,1389,10,20,2013-01-13 10:00:00
"3074",2013,1,13,1018,1021,-3,1320,1342,-22,"DL",1903,"N911DL","LGA","SRQ",156,1047,10,21,2013-01-13 10:00:00
"3075",2013,1,13,1020,1015,5,1321,1327,-6,"UA",680,"N540UA","LGA","IAH",224,1416,10,15,2013-01-13 10:00:00
"3076",2013,1,13,1024,1030,-6,1202,1215,-13,"MQ",4471,"N711MQ","LGA","RDU",70,431,10,30,2013-01-13 10:00:00
"3077",2013,1,13,1040,1040,0,1317,1350,-33,"DL",1174,"N342NB","LGA","PBI",138,1035,10,40,2013-01-13 10:00:00
"3078",2013,1,13,1040,1050,-10,1234,1250,-16,"MQ",4589,"N532MQ","LGA","DTW",86,502,10,50,2013-01-13 10:00:00
"3079",2013,1,13,1044,1050,-6,1331,1405,-34,"B6",373,"N659JB","LGA","FLL",146,1076,10,50,2013-01-13 10:00:00
"3080",2013,1,13,1045,1045,0,1238,1252,-14,"DL",1573,"N367NW","LGA","MEM",154,963,10,45,2013-01-13 10:00:00
"3081",2013,1,13,1053,1100,-7,1158,1215,-17,"US",2171,"N950UW","LGA","DCA",52,214,11,0,2013-01-13 11:00:00
"3082",2013,1,13,1056,1100,-4,1236,1300,-24,"WN",1873,"N553WN","LGA","STL",143,888,11,0,2013-01-13 11:00:00
"3083",2013,1,13,1059,1100,-1,1319,1338,-19,"DL",1647,"N688DL","LGA","ATL",116,762,11,0,2013-01-13 11:00:00
"3084",2013,1,13,1059,1055,4,1212,1235,-23,"WN",374,"N8305E","LGA","MDW",115,725,10,55,2013-01-13 10:00:00
"3085",2013,1,13,1107,1115,-8,1256,1310,-14,"MQ",4485,"N734MQ","LGA","CMH",83,479,11,15,2013-01-13 11:00:00
"3086",2013,1,13,1113,1114,-1,1258,1315,-17,"DL",1031,"N322NB","LGA","DTW",87,502,11,14,2013-01-13 11:00:00
"3087",2013,1,13,1115,1115,0,1407,1425,-18,"AA",2099,"N3AWAA","LGA","MIA",150,1096,11,15,2013-01-13 11:00:00
"3088",2013,1,13,1118,1115,3,1233,1257,-24,"EV",5273,"N740EV","LGA","PIT",57,335,11,15,2013-01-13 11:00:00
"3089",2013,1,13,1124,1135,-11,1248,1330,-42,"MQ",4553,"N730MQ","LGA","CLE",68,419,11,35,2013-01-13 11:00:00
"3090",2013,1,13,1130,1125,5,1255,1305,-10,"AA",327,"N3BCAA","LGA","ORD",122,733,11,25,2013-01-13 11:00:00
"3091",2013,1,13,1132,1140,-8,1419,1450,-31,"DL",930,"N364NB","LGA","FLL",150,1076,11,40,2013-01-13 11:00:00
"3092",2013,1,13,1135,1145,-10,1423,1454,-31,"DL",1875,"N974DL","LGA","TPA",148,1010,11,45,2013-01-13 11:00:00
"3093",2013,1,13,1137,1130,7,1335,1334,1,"US",975,"N113UW","LGA","CLT",89,544,11,30,2013-01-13 11:00:00
"3094",2013,1,13,1142,1134,8,1337,1345,-8,"DL",2219,"N340NB","LGA","MSP",155,1020,11,34,2013-01-13 11:00:00
"3095",2013,1,13,1146,1145,1,1309,1321,-12,"FL",353,"N934AT","LGA","CAK",65,397,11,45,2013-01-13 11:00:00
"3096",2013,1,13,1148,1200,-12,1316,1330,-14,"MQ",4601,"N542MQ","LGA","BNA",118,764,12,0,2013-01-13 12:00:00
"3097",2013,1,13,1149,1150,-1,1335,1345,-10,"MQ",4646,"N521MQ","LGA","MSP",151,1020,11,50,2013-01-13 11:00:00
"3098",2013,1,13,1155,1200,-5,1302,1309,-7,"US",2173,"N770UW","LGA","DCA",50,214,12,0,2013-01-13 12:00:00
"3099",2013,1,13,1158,1200,-2,1415,1430,-15,"MQ",4658,"N526MQ","LGA","ATL",116,762,12,0,2013-01-13 12:00:00
"3100",2013,1,13,1202,1205,-3,1505,1520,-15,"AA",743,"N581AA","LGA","DFW",225,1389,12,5,2013-01-13 12:00:00
"3101",2013,1,13,1202,1200,2,1429,1440,-11,"DL",1947,"N915DL","LGA","ATL",122,762,12,0,2013-01-13 12:00:00
"3102",2013,1,13,1205,1205,0,1336,1345,-9,"MQ",4431,"N725MQ","LGA","RDU",71,431,12,5,2013-01-13 12:00:00
"3103",2013,1,13,1225,1230,-5,1338,1405,-27,"WN",283,"N230WN","LGA","MKE",119,738,12,30,2013-01-13 12:00:00
"3104",2013,1,13,1229,1230,-1,1531,1543,-12,"UA",1734,"N73251","LGA","IAH",228,1416,12,30,2013-01-13 12:00:00
"3105",2013,1,13,1240,1245,-5,1547,1550,-3,"AA",745,"N3FWAA","LGA","DFW",224,1389,12,45,2013-01-13 12:00:00
"3106",2013,1,13,1241,1200,41,1343,1305,38,"US",2126,"N965UW","LGA","BOS",45,184,12,0,2013-01-13 12:00:00
"3107",2013,1,13,1246,1250,-4,1529,1550,-21,"DL",1685,"N364NW","LGA","MCO",132,950,12,50,2013-01-13 12:00:00
"3108",2013,1,13,1247,1245,2,1541,1600,-19,"AA",2253,"N3BYAA","LGA","MIA",150,1096,12,45,2013-01-13 12:00:00
"3109",2013,1,13,1249,1250,-1,1503,1520,-17,"WN",390,"N408WN","LGA","DEN",237,1620,12,50,2013-01-13 12:00:00
"3110",2013,1,13,1253,1300,-7,1417,1407,10,"US",2175,"N760US","LGA","DCA",51,214,13,0,2013-01-13 13:00:00
"3111",2013,1,13,1256,1259,-3,1449,1456,-7,"US",1459,"N561UW","LGA","CLT",84,544,12,59,2013-01-13 12:00:00
"3112",2013,1,13,1258,1300,-2,1442,1450,-8,"MQ",4426,"N719MQ","LGA","CMH",78,479,13,0,2013-01-13 13:00:00
"3113",2013,1,13,1303,1315,-12,1458,1520,-22,"MQ",4564,"N723MQ","LGA","DTW",85,502,13,15,2013-01-13 13:00:00
"3114",2013,1,13,1313,1305,8,1503,1450,13,"EV",4306,"N12567","LGA","CLE",76,419,13,5,2013-01-13 13:00:00
"3115",2013,1,13,1314,1322,-8,1609,1624,-15,"B6",431,"N517JB","LGA","SRQ",156,1047,13,22,2013-01-13 13:00:00
"3116",2013,1,13,1316,1325,-9,1450,1505,-15,"MQ",4475,"N713MQ","LGA","RDU",72,431,13,25,2013-01-13 13:00:00
"3117",2013,1,13,1322,1300,22,1454,1440,14,"AA",329,"N585AA","LGA","ORD",123,733,13,0,2013-01-13 13:00:00
"3118",2013,1,13,1323,1330,-7,1628,1640,-12,"AA",753,"N3GPAA","LGA","DFW",223,1389,13,30,2013-01-13 13:00:00
"3119",2013,1,13,1334,1240,54,1526,1445,41,"DL",1131,"N370NB","LGA","DTW",87,502,12,40,2013-01-13 12:00:00
"3120",2013,1,13,1344,1350,-6,1533,1545,-12,"MQ",4577,"N508MQ","LGA","CLT",88,544,13,50,2013-01-13 13:00:00
"3121",2013,1,13,1346,1350,-4,1617,1628,-11,"DL",1705,"N359NB","LGA","MSY",182,1183,13,50,2013-01-13 13:00:00
"3122",2013,1,13,1349,1335,14,1636,1633,3,"B6",1161,"N608JB","LGA","PBI",145,1035,13,35,2013-01-13 13:00:00
"3123",2013,1,13,1352,1400,-8,1628,1636,-8,"DL",2247,"N663DN","LGA","ATL",119,762,14,0,2013-01-13 14:00:00
"3124",2013,1,13,1353,1345,8,1654,1705,-11,"AA",1073,"N3BFAA","LGA","MIA",150,1096,13,45,2013-01-13 13:00:00
"3125",2013,1,13,1353,1355,-2,1658,1708,-10,"DL",2079,"N357NW","LGA","FLL",163,1076,13,55,2013-01-13 13:00:00
"3126",2013,1,13,1355,1400,-5,1502,1509,-7,"US",2177,"N765US","LGA","DCA",47,214,14,0,2013-01-13 14:00:00
"3127",2013,1,13,1355,1355,0,1506,1530,-24,"WN",348,"N784SW","LGA","MDW",117,725,13,55,2013-01-13 13:00:00
"3128",2013,1,13,1402,1410,-8,1536,1555,-19,"MQ",4491,"N736MQ","LGA","CLE",72,419,14,10,2013-01-13 14:00:00
"3129",2013,1,13,1412,1416,-4,1633,1650,-17,"FL",349,"N896AT","LGA","ATL",114,762,14,16,2013-01-13 14:00:00
"3130",2013,1,13,1416,1308,68,1648,1542,66,"FL",348,"N961AT","LGA","ATL",116,762,13,8,2013-01-13 13:00:00
"3131",2013,1,13,1416,1420,-4,1605,1620,-15,"MQ",4588,"N0EGMQ","LGA","MSP",153,1020,14,20,2013-01-13 14:00:00
"3132",2013,1,13,1426,1415,11,1711,1724,-13,"B6",377,"N571JB","LGA","FLL",147,1076,14,15,2013-01-13 14:00:00
"3133",2013,1,13,1431,1435,-4,1652,1701,-9,"DL",1344,"N344NB","LGA","MCI",180,1107,14,35,2013-01-13 14:00:00
"3134",2013,1,13,1434,1429,5,1632,1642,-10,"DL",1819,"N962DL","LGA","MSP",155,1020,14,29,2013-01-13 14:00:00
"3135",2013,1,13,1434,1435,-1,1543,1559,-16,"EV",5968,"N12922","LGA","IAD",51,229,14,35,2013-01-13 14:00:00
"3136",2013,1,13,1435,1435,0,1715,1742,-27,"DL",1902,"N358NB","LGA","PBI",138,1035,14,35,2013-01-13 14:00:00
"3137",2013,1,13,1441,1445,-4,1631,1647,-16,"US",1753,"N556UW","LGA","CLT",87,544,14,45,2013-01-13 14:00:00
"3138",2013,1,13,1441,1445,-4,1704,1710,-6,"MQ",4669,"N523MQ","LGA","ATL",113,762,14,45,2013-01-13 14:00:00
"3139",2013,1,13,1450,1500,-10,1638,1655,-17,"MQ",4429,"N739MQ","LGA","CMH",84,479,15,0,2013-01-13 15:00:00
"3140",2013,1,13,1452,1452,0,1649,1655,-6,"DL",1231,"N947DL","LGA","DTW",89,502,14,52,2013-01-13 14:00:00
"3141",2013,1,13,1453,1500,-7,1752,1825,-33,"AA",1925,"N3JUAA","LGA","MIA",150,1096,15,0,2013-01-13 15:00:00
"3142",2013,1,13,1458,1500,-2,1604,1620,-16,"US",2179,"N950UW","LGA","DCA",49,214,15,0,2013-01-13 15:00:00
"3143",2013,1,13,1459,1459,0,1736,1757,-21,"B6",393,"N526JB","LGA","MCO",133,950,14,59,2013-01-13 14:00:00
"3144",2013,1,13,1500,1430,30,1733,1630,63,"EV",5621,"N730EV","LGA","ATL",118,762,14,30,2013-01-13 14:00:00
"3145",2013,1,13,1500,1510,-10,1627,1655,-28,"MQ",4447,"N722MQ","LGA","RDU",67,431,15,10,2013-01-13 15:00:00
"3146",2013,1,13,1503,1511,-8,1740,1740,0,"UA",745,"N523UA","LGA","DEN",235,1620,15,11,2013-01-13 15:00:00
"3147",2013,1,13,1507,1510,-3,1648,1710,-22,"MQ",4579,"N535MQ","LGA","CLT",87,544,15,10,2013-01-13 15:00:00
"3148",2013,1,13,1515,1505,10,1841,1820,21,"AA",759,"N3BRAA","LGA","DFW",235,1389,15,5,2013-01-13 15:00:00
"3149",2013,1,13,1515,1520,-5,1824,1842,-18,"DL",2115,"N338NW","LGA","MIA",152,1096,15,20,2013-01-13 15:00:00
"3150",2013,1,13,1516,1400,76,1625,1503,82,"US",2130,"N949UW","LGA","BOS",43,184,14,0,2013-01-13 14:00:00
"3151",2013,1,13,1520,1455,25,1703,1645,18,"AA",337,"N567AA","LGA","ORD",125,733,14,55,2013-01-13 14:00:00
"3152",2013,1,13,1521,1530,-9,1716,1725,-9,"AA",2223,"N539AA","LGA","STL",146,888,15,30,2013-01-13 15:00:00
"3153",2013,1,13,1525,1530,-5,1659,1711,-12,"9E",3719,"N8604C","LGA","RIC",58,292,15,30,2013-01-13 15:00:00
"3154",2013,1,13,1530,1535,-5,1843,1850,-7,"AA",763,"N3DMAA","LGA","DFW",223,1389,15,35,2013-01-13 15:00:00
"3155",2013,1,13,1531,1500,31,1809,1742,27,"DL",2347,"N900PC","LGA","ATL",118,762,15,0,2013-01-13 15:00:00
"3156",2013,1,13,1537,1530,7,1742,1734,8,"US",1665,"N745VJ","LGA","CLT",89,544,15,30,2013-01-13 15:00:00
"3157",2013,1,13,1540,1505,35,1712,1645,27,"WN",1197,"N774SW","LGA","MKE",124,738,15,5,2013-01-13 15:00:00
"3158",2013,1,13,1548,1555,-7,1841,1907,-26,"DL",1695,"N325US","LGA","TPA",149,1010,15,55,2013-01-13 15:00:00
"3159",2013,1,13,1551,1444,67,1919,1755,84,"UA",275,"N440UA","LGA","IAH",241,1416,14,44,2013-01-13 14:00:00
"3160",2013,1,13,1552,1600,-8,1655,1712,-17,"US",2134,"N953UW","LGA","BOS",43,184,16,0,2013-01-13 16:00:00
"3161",2013,1,13,1557,1605,-8,1733,1750,-17,"MQ",4415,"N734MQ","LGA","RDU",71,431,16,5,2013-01-13 16:00:00
"3162",2013,1,13,1559,1600,-1,1704,1717,-13,"US",2181,"N770UW","LGA","DCA",49,214,16,0,2013-01-13 16:00:00
"3163",2013,1,13,1603,1610,-7,1722,1756,-34,"EV",5486,"N724EV","LGA","PIT",57,335,16,10,2013-01-13 16:00:00
"3164",2013,1,13,1603,1600,3,1915,1925,-10,"AA",1467,"N3GVAA","LGA","MIA",151,1096,16,0,2013-01-13 16:00:00
"3165",2013,1,13,1619,1541,38,1736,1736,0,"UA",1710,"N76528","LGA","CLE",64,419,15,41,2013-01-13 15:00:00
"3166",2013,1,13,1621,1625,-4,1846,1855,-9,"MQ",4661,"N532MQ","LGA","ATL",120,762,16,25,2013-01-13 16:00:00
"3167",2013,1,13,1622,1629,-7,1914,1931,-17,"B6",369,"N661JB","LGA","PBI",143,1035,16,29,2013-01-13 16:00:00
"3168",2013,1,13,1625,1545,40,1853,1850,3,"DL",2377,"N366NW","LGA","MCO",127,950,15,45,2013-01-13 15:00:00
"3169",2013,1,13,1625,1600,25,1852,1840,12,"DL",847,"N674DL","LGA","ATL",118,762,16,0,2013-01-13 16:00:00
"3170",2013,1,13,1629,1615,14,1825,1831,-6,"DL",1619,"N356NW","LGA","MSP",154,1020,16,15,2013-01-13 16:00:00
"3171",2013,1,13,1634,1620,14,1806,1750,16,"MQ",4622,"N528MQ","LGA","BNA",135,764,16,20,2013-01-13 16:00:00
"3172",2013,1,13,1635,1630,5,1836,1838,-2,"DL",2231,"N341NW","LGA","DTW",93,502,16,30,2013-01-13 16:00:00
"3173",2013,1,13,1637,1640,-3,1901,1850,11,"MQ",4540,"N725MQ","LGA","DTW",109,502,16,40,2013-01-13 16:00:00
"3174",2013,1,13,1646,1600,46,1903,1834,29,"FL",620,"N928AT","LGA","ATL",118,762,16,0,2013-01-13 16:00:00
"3175",2013,1,13,1649,1610,39,1820,1800,20,"AA",341,"N597AA","LGA","ORD",129,733,16,10,2013-01-13 16:00:00
"3176",2013,1,13,1649,1640,9,2003,1955,8,"AA",773,"N596AA","LGA","DFW",230,1389,16,40,2013-01-13 16:00:00
"3177",2013,1,13,1650,1645,5,1909,1900,9,"DL",1473,"N315NB","LGA","MEM",166,963,16,45,2013-01-13 16:00:00
"3178",2013,1,13,1655,1640,15,1852,1835,17,"WN",372,"N456WN","LGA","STL",149,888,16,40,2013-01-13 16:00:00
"3179",2013,1,13,1657,1700,-3,1805,1817,-12,"US",2183,"N760US","LGA","DCA",47,214,17,0,2013-01-13 17:00:00
"3180",2013,1,13,1700,1700,0,1949,1943,6,"DL",1499,"N6714Q","LGA","ATL",119,762,17,0,2013-01-13 17:00:00
"3181",2013,1,13,1707,1710,-3,1856,1912,-16,"US",894,"N163US","LGA","CLT",90,544,17,10,2013-01-13 17:00:00
"3182",2013,1,13,1710,1715,-5,1954,2019,-25,"DL",1585,"N991DL","LGA","MCO",131,950,17,15,2013-01-13 17:00:00
"3183",2013,1,13,1712,1720,-8,1839,1905,-26,"MQ",4479,"N856MQ","LGA","RDU",72,431,17,20,2013-01-13 17:00:00
"3184",2013,1,13,1717,1720,-3,2019,2033,-14,"DL",1779,"N330NW","LGA","FLL",154,1076,17,20,2013-01-13 17:00:00
"3185",2013,1,13,1731,1730,1,1951,2004,-13,"FL",623,"N998AT","LGA","ATL",119,762,17,30,2013-01-13 17:00:00
"3186",2013,1,13,1734,1600,94,2025,1903,82,"B6",985,"N505JB","LGA","TPA",150,1010,16,0,2013-01-13 16:00:00
"3187",2013,1,13,1737,1700,37,2038,2011,27,"UA",602,"N460UA","LGA","IAH",224,1416,17,0,2013-01-13 17:00:00
"3188",2013,1,13,1738,1735,3,1907,1925,-18,"WN",408,"N944WN","LGA","BNA",127,764,17,35,2013-01-13 17:00:00
"3189",2013,1,13,1739,1730,9,2018,1957,21,"F9",837,"N207FR","LGA","DEN",250,1620,17,30,2013-01-13 17:00:00
"3190",2013,1,13,1739,1724,15,2013,1953,20,"UA",509,"N586UA","LGA","DEN",242,1620,17,24,2013-01-13 17:00:00
"3191",2013,1,13,1741,1745,-4,2039,2055,-16,"AA",785,"N3HNAA","LGA","DFW",221,1389,17,45,2013-01-13 17:00:00
"3192",2013,1,13,1741,1745,-4,2028,2020,8,"MQ",4413,"N711MQ","LGA","XNA",187,1147,17,45,2013-01-13 17:00:00
"3193",2013,1,13,1745,1720,25,1922,1910,12,"AA",345,"N4WLAA","LGA","ORD",129,733,17,20,2013-01-13 17:00:00
"3194",2013,1,13,1745,1755,-10,2031,2053,-22,"B6",391,"N649JB","LGA","MCO",137,950,17,55,2013-01-13 17:00:00
"3195",2013,1,13,1751,1745,6,1951,1953,-2,"DL",2331,"N975DL","LGA","DTW",83,502,17,45,2013-01-13 17:00:00
"3196",2013,1,13,1804,1810,-6,1933,1945,-12,"MQ",4484,"N713MQ","LGA","BNA",129,764,18,10,2013-01-13 18:00:00
"3197",2013,1,13,1813,1815,-2,2004,2026,-22,"DL",2019,"N360NW","LGA","MSP",152,1020,18,15,2013-01-13 18:00:00
"3198",2013,1,13,1813,1800,13,2057,2043,14,"DL",1047,"N688DL","LGA","ATL",120,762,18,0,2013-01-13 18:00:00
"3199",2013,1,13,1813,1800,13,1945,1913,32,"US",2185,"N765US","LGA","DCA",46,214,18,0,2013-01-13 18:00:00
"3200",2013,1,13,1815,1805,10,1944,1935,9,"WN",389,"N960WN","LGA","MDW",124,725,18,5,2013-01-13 18:00:00
"3201",2013,1,13,1816,1800,16,1927,1913,14,"US",2138,"N949UW","LGA","BOS",38,184,18,0,2013-01-13 18:00:00
"3202",2013,1,13,1821,1820,1,2007,2005,2,"AA",353,"N3AJAA","LGA","ORD",130,733,18,20,2013-01-13 18:00:00
"3203",2013,1,13,1826,1830,-4,1956,2015,-19,"MQ",4674,"N522MQ","LGA","CLE",65,419,18,30,2013-01-13 18:00:00
"3204",2013,1,13,1827,1805,22,2014,1955,19,"MQ",4626,"N526MQ","LGA","CMH",77,479,18,5,2013-01-13 18:00:00
"3205",2013,1,13,1833,1840,-7,2029,2049,-20,"DL",2131,"N349NB","LGA","DTW",86,502,18,40,2013-01-13 18:00:00
"3206",2013,1,13,1844,1845,-1,2024,2030,-6,"MQ",4517,"N723MQ","LGA","CRW",78,444,18,45,2013-01-13 18:00:00
"3207",2013,1,13,1848,1850,-2,2038,2050,-12,"AA",2019,"N492AA","LGA","STL",148,888,18,50,2013-01-13 18:00:00
"3208",2013,1,13,1852,1855,-3,2055,2100,-5,"MQ",4649,"N508MQ","LGA","MSP",153,1020,18,55,2013-01-13 18:00:00
"3209",2013,1,13,1856,1900,-4,2122,2134,-12,"FL",645,"N929AT","LGA","ATL",116,762,19,0,2013-01-13 19:00:00
"3210",2013,1,13,1856,1900,-4,2021,2051,-30,"DL",1255,"N353NB","LGA","PIT",57,335,19,0,2013-01-13 19:00:00
"3211",2013,1,13,1856,1850,6,2059,2055,4,"US",1491,"N561UW","LGA","CLT",90,544,18,50,2013-01-13 18:00:00
"3212",2013,1,13,1857,1900,-3,2146,2146,0,"DL",947,"N649DL","LGA","ATL",114,762,19,0,2013-01-13 19:00:00
"3213",2013,1,13,1900,1900,0,2021,2016,5,"US",2187,"N950UW","LGA","DCA",47,214,19,0,2013-01-13 19:00:00
"3214",2013,1,13,1900,1910,-10,2042,2055,-13,"MQ",4569,"N736MQ","LGA","RDU",70,431,19,10,2013-01-13 19:00:00
"3215",2013,1,13,1906,1810,56,2208,2130,38,"AA",1611,"N3ECAA","LGA","MIA",144,1096,18,10,2013-01-13 18:00:00
"3216",2013,1,13,1906,1905,1,2049,2040,9,"WN",981,"N927WN","LGA","MKE",122,738,19,5,2013-01-13 19:00:00
"3217",2013,1,13,1917,1857,20,2257,2201,56,"UA",891,"N465UA","LGA","IAH",235,1416,18,57,2013-01-13 18:00:00
"3218",2013,1,13,1919,1925,-6,2224,2229,-5,"DL",1485,"N901DE","LGA","MCO",137,950,19,25,2013-01-13 19:00:00
"3219",2013,1,13,1920,1930,-10,2052,2050,2,"EV",5693,"N826AS","LGA","IAD",48,229,19,30,2013-01-13 19:00:00
"3220",2013,1,13,1920,1930,-10,2245,2243,2,"DL",1435,"N917DL","LGA","TPA",147,1010,19,30,2013-01-13 19:00:00
"3221",2013,1,13,1924,1930,-6,2214,2213,1,"DL",1715,"N342NB","LGA","MSY",186,1183,19,30,2013-01-13 19:00:00
"3222",2013,1,13,1929,1858,31,2202,2055,67,"EV",5038,"N611QX","LGA","BHM",162,866,18,58,2013-01-13 18:00:00
"3223",2013,1,13,1930,1920,10,2131,2100,31,"AA",359,"N3CXAA","LGA","ORD",125,733,19,20,2013-01-13 19:00:00
"3224",2013,1,13,1933,1930,3,2241,2247,-6,"DL",1854,"N357NB","LGA","FLL",147,1076,19,30,2013-01-13 19:00:00
"3225",2013,1,13,1952,2000,-8,2117,2114,3,"US",2142,"N953UW","LGA","BOS",39,184,20,0,2013-01-13 20:00:00
"3226",2013,1,13,1954,1955,-1,2302,2310,-8,"AA",1709,"N3JWAA","LGA","MIA",152,1096,19,55,2013-01-13 19:00:00
"3227",2013,1,13,1955,2000,-5,2246,2243,3,"DL",1147,"N640DL","LGA","ATL",117,762,20,0,2013-01-13 20:00:00
"3228",2013,1,13,1955,2000,-5,2127,2117,10,"US",2189,"N770UW","LGA","DCA",46,214,20,0,2013-01-13 20:00:00
"3229",2013,1,13,1958,2000,-2,2209,2145,24,"EV",3272,"N12564","LGA","CLE",73,419,20,0,2013-01-13 20:00:00
"3230",2013,1,13,1958,1925,33,2303,2235,28,"DL",2370,"N364NB","LGA","PBI",140,1035,19,25,2013-01-13 19:00:00
"3231",2013,1,13,2007,2015,-8,2221,2210,11,"MQ",4555,"N719MQ","LGA","CMH",83,479,20,15,2013-01-13 20:00:00
"3232",2013,1,13,2014,2020,-6,2259,2245,14,"MQ",4662,"N535MQ","LGA","ATL",112,762,20,20,2013-01-13 20:00:00
"3233",2013,1,13,2018,1940,38,2342,2249,53,"B6",381,"N593JB","LGA","FLL",150,1076,19,40,2013-01-13 19:00:00
"3234",2013,1,13,2033,2030,3,2233,2206,27,"FL",354,"N988AT","LGA","CAK",71,397,20,30,2013-01-13 20:00:00
"3235",2013,1,13,2052,2100,-8,2221,2211,10,"US",2191,"N755US","LGA","DCA",47,214,21,0,2013-01-13 21:00:00
"3236",2013,1,13,2055,2100,-5,2226,2206,20,"US",2144,"N760US","LGA","BOS",39,184,21,0,2013-01-13 21:00:00
"3237",2013,1,13,2102,1925,97,7,2247,80,"DL",2139,"N934DL","LGA","MIA",144,1096,19,25,2013-01-13 19:00:00
"3238",2013,1,13,2102,2100,2,2253,2225,28,"WN",530,"N280WN","LGA","MDW",125,725,21,0,2013-01-13 21:00:00
"3239",2013,1,13,2105,2100,5,2323,2250,33,"MQ",4584,"N523MQ","LGA","CLT",87,544,21,0,2013-01-13 21:00:00
"3240",2013,1,13,2107,2045,22,2251,2225,26,"AA",371,"N4WAAA","LGA","ORD",118,733,20,45,2013-01-13 20:00:00
"3241",2013,1,13,2118,2125,-7,2318,2250,28,"MQ",4660,"N521MQ","LGA","BNA",134,764,21,25,2013-01-13 21:00:00
"3242",2013,1,13,2128,2100,28,21,2349,32,"B6",399,"N517JB","LGA","MCO",132,950,21,0,2013-01-13 21:00:00
"3243",2013,1,13,2129,2100,29,2322,2235,47,"MQ",4507,"N730MQ","LGA","RDU",71,431,21,0,2013-01-13 21:00:00
"3244",2013,1,13,2150,2130,20,45,25,20,"B6",383,"N594JB","LGA","FLL",150,1076,21,30,2013-01-13 21:00:00
"3245",2013,1,13,2152,2055,57,2344,2250,54,"MQ",4573,"N734MQ","LGA","DTW",85,502,20,55,2013-01-13 20:00:00
