"","year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
"4741",2013,1,16,1936,1940,-4,2237,2240,-3,"AA",1787,"N3DXAA","JFK","TPA",160,1005,19,40,2013-01-16 19:00:00
"4742",2013,1,16,1938,1830,68,2330,2205,85,"AA",269,"N3EWAA","JFK","SEA",371,2422,18,30,2013-01-16 18:00:00
"4743",2013,1,16,1938,1855,43,33,2355,38,"AA",1613,"N5EHAA","JFK","SJU",206,1598,18,55,2013-01-16 18:00:00
"4744",2013,1,16,1941,1550,231,2215,1820,235,"9E",3355,"N931XJ","JFK","MSP",179,1029,15,50,2013-01-16 15:00:00
"4745",2013,1,16,1952,1950,2,2332,2335,-3,"B6",645,"N715JB","JFK","SFO",373,2586,19,50,2013-01-16 19:00:00
"4746",2013,1,16,1952,1959,-7,2140,2144,-4,"MQ",4423,"N854MQ","JFK","RDU",86,427,19,59,2013-01-16 19:00:00
"4747",2013,1,16,1959,2000,-1,2318,2329,-11,"VX",415,"N632VA","JFK","LAX",359,2475,20,0,2013-01-16 20:00:00
"4748",2013,1,16,2000,2000,0,2256,2312,-16,"B6",801,"N519JB","JFK","FLL",156,1069,20,0,2013-01-16 20:00:00
"4749",2013,1,16,2002,2000,2,2110,2143,-33,"DL",402,"N366NB","JFK","BOS",30,187,20,0,2013-01-16 20:00:00
"4750",2013,1,16,2006,1659,187,54,2046,NA,"9E",3375,"N932XJ","JFK","SAT",NA,1587,16,59,2013-01-16 16:00:00
"4751",2013,1,16,2011,2000,11,2318,2305,13,"B6",21,"N644JB","JFK","TPA",161,1005,20,0,2013-01-16 20:00:00
"4752",2013,1,16,2013,1505,308,2136,1637,299,"9E",3393,"N920XJ","JFK","DCA",51,213,15,5,2013-01-16 15:00:00
"4753",2013,1,16,2018,2025,-7,1,2329,32,"UA",771,"N505UA","JFK","LAX",379,2475,20,25,2013-01-16 20:00:00
"4754",2013,1,16,2026,2030,-4,2342,2350,-8,"B6",1069,"N306JB","JFK","AUS",239,1521,20,30,2013-01-16 20:00:00
"4755",2013,1,16,2029,2040,-11,2342,2357,-15,"B6",677,"N775JB","JFK","LAX",350,2475,20,40,2013-01-16 20:00:00
"4756",2013,1,16,2037,2045,-8,2304,2310,-6,"B6",115,"N178JB","JFK","MSY",189,1182,20,45,2013-01-16 20:00:00
"4757",2013,1,16,2038,2040,-2,2349,2345,4,"B6",629,"N216JB","JFK","HOU",228,1428,20,40,2013-01-16 20:00:00
"4758",2013,1,16,2042,1935,67,2245,2145,60,"9E",3899,"N8933B","JFK","CLE",89,425,19,35,2013-01-16 19:00:00
"4759",2013,1,16,2046,1605,281,2225,1754,271,"9E",3459,"N925XJ","JFK","BNA",142,765,16,5,2013-01-16 16:00:00
"4760",2013,1,16,2054,2058,-4,2157,2207,-10,"B6",1020,"N635JB","JFK","BOS",45,187,20,58,2013-01-16 20:00:00
"4761",2013,1,16,2057,1710,227,13,2015,238,"AA",695,"N3CKAA","JFK","AUS",239,1521,17,10,2013-01-16 17:00:00
"4762",2013,1,16,2057,2100,-3,41,31,10,"DL",2363,"N722TW","JFK","LAX",371,2475,21,0,2013-01-16 21:00:00
"4763",2013,1,16,2101,1900,121,2252,2057,115,"9E",3368,"N929XJ","JFK","PIT",77,340,19,0,2013-01-16 19:00:00
"4764",2013,1,16,2111,1845,146,2333,2137,116,"9E",3369,"N913XJ","JFK","MSY",188,1182,18,45,2013-01-16 18:00:00
"4765",2013,1,16,2113,1810,183,2325,2037,168,"9E",3542,"N918XJ","JFK","MSP",173,1029,18,10,2013-01-16 18:00:00
"4766",2013,1,16,2120,2125,-5,2232,2240,-8,"MQ",4449,"N828MQ","JFK","DCA",56,213,21,25,2013-01-16 21:00:00
"4767",2013,1,16,2129,1920,129,2324,2121,123,"9E",3373,"N922XJ","JFK","RDU",74,427,19,20,2013-01-16 19:00:00
"4768",2013,1,16,2130,2135,-5,16,24,-8,"B6",43,"N504JB","JFK","MCO",140,944,21,35,2013-01-16 21:00:00
"4769",2013,1,16,2133,2045,48,2311,2216,55,"9E",3395,"N933XJ","JFK","DCA",50,213,20,45,2013-01-16 20:00:00
"4770",2013,1,16,2136,2135,1,41,50,-9,"AA",185,"N327AA","JFK","LAX",338,2475,21,35,2013-01-16 21:00:00
"4771",2013,1,16,2141,2135,6,51,36,15,"B6",11,"N663JB","JFK","FLL",159,1069,21,35,2013-01-16 21:00:00
"4772",2013,1,16,2150,1940,130,2317,2106,131,"9E",4091,"N8943A","JFK","BWI",43,184,19,40,2013-01-16 19:00:00
"4773",2013,1,16,2220,1930,170,38,2151,167,"9E",3798,"N8794B","JFK","CLT",105,541,19,30,2013-01-16 19:00:00
"4774",2013,1,16,2228,2015,133,2326,2130,116,"AA",1762,"N3FXAA","JFK","BOS",41,187,20,15,2013-01-16 20:00:00
"4775",2013,1,16,2232,2000,152,5,2147,138,"9E",3320,"N936XJ","JFK","BUF",67,301,20,0,2013-01-16 20:00:00
"4776",2013,1,16,2241,2029,132,2342,2140,122,"9E",3609,"N8694A","JFK","PHL",26,94,20,29,2013-01-16 20:00:00
"4777",2013,1,16,2247,2250,-3,2346,2359,-13,"B6",608,"N328JB","JFK","PWM",46,273,22,50,2013-01-16 22:00:00
"4778",2013,1,16,2251,1915,216,24,2111,193,"9E",3525,"N602LR","JFK","ORD",134,740,19,15,2013-01-16 19:00:00
"4779",2013,1,16,2300,2253,7,19,15,4,"B6",112,"N524JB","JFK","BUF",60,301,22,53,2013-01-16 22:00:00
"4780",2013,1,16,2303,2245,18,1,2357,4,"B6",128,"N608JB","JFK","BTV",43,266,22,45,2013-01-16 22:00:00
"4781",2013,1,16,2308,2249,19,14,2357,17,"B6",22,"N317JB","JFK","SYR",48,209,22,49,2013-01-16 22:00:00
"4782",2013,1,16,2315,2250,25,40,7,33,"B6",30,"N187JB","JFK","ROC",59,264,22,50,2013-01-16 22:00:00
"4783",2013,1,16,2356,2359,-3,453,444,9,"B6",739,"N703JB","JFK","PSE",216,1617,23,59,2013-01-16 23:00:00
"4784",2013,1,16,2358,2359,-1,502,437,25,"B6",727,"N509JB","JFK","BQN",215,1576,23,59,2013-01-16 23:00:00
"4785",2013,1,16,NA,1605,NA,NA,1925,NA,"9E",3325,NA,"JFK","DFW",NA,1391,16,5,2013-01-16 16:00:00
"4786",2013,1,16,NA,815,NA,NA,958,NA,"9E",3521,NA,"JFK","ORD",NA,740,8,15,2013-01-16 08:00:00
"4787",2013,1,16,NA,1540,NA,NA,1743,NA,"9E",3523,NA,"JFK","ORD",NA,740,15,40,2013-01-16 15:00:00
"4788",2013,1,16,NA,1615,NA,NA,1815,NA,"9E",3387,NA,"JFK","RDU",NA,427,16,15,2013-01-16 16:00:00
"4789",2013,1,16,NA,840,NA,NA,1003,NA,"9E",3422,NA,"JFK","BOS",NA,187,8,40,2013-01-16 08:00:00
"4790",2013,1,16,NA,1815,NA,NA,2037,NA,"9E",3424,NA,"JFK","DTW",NA,509,18,15,2013-01-16 18:00:00
"4791",2013,1,16,NA,2000,NA,NA,2224,NA,"9E",3439,NA,"JFK","CVG",NA,589,20,0,2013-01-16 20:00:00
"4792",2013,1,16,NA,1445,NA,NA,1606,NA,"9E",3452,NA,"JFK","BOS",NA,187,14,45,2013-01-16 14:00:00
"4793",2013,1,16,NA,1600,NA,NA,1732,NA,"9E",3453,NA,"JFK","BOS",NA,187,16,0,2013-01-16 16:00:00
"4794",2013,1,16,NA,1610,NA,NA,1732,NA,"9E",3689,NA,"JFK","PHL",NA,94,16,10,2013-01-16 16:00:00
"4795",2013,1,16,NA,1545,NA,NA,1703,NA,"9E",3635,NA,"JFK","BWI",NA,184,15,45,2013-01-16 15:00:00
"4796",2013,1,16,NA,1815,NA,NA,1958,NA,"9E",4019,NA,"JFK","RIC",NA,288,18,15,2013-01-16 18:00:00
"4797",2013,1,16,NA,1520,NA,NA,1654,NA,"9E",4105,NA,"JFK","IAD",NA,228,15,20,2013-01-16 15:00:00
"4798",2013,1,16,NA,1925,NA,NA,2045,NA,"9E",4127,NA,"JFK","IAD",NA,228,19,25,2013-01-16 19:00:00
"4799",2013,1,16,NA,1815,NA,NA,1952,NA,"9E",4277,NA,"JFK","ORF",NA,290,18,15,2013-01-16 18:00:00
"4800",2013,1,16,NA,830,NA,NA,1023,NA,"9E",4220,NA,"JFK","RDU",NA,427,8,30,2013-01-16 08:00:00
"4801",2013,1,16,NA,1945,NA,NA,2241,NA,"9E",3314,NA,"JFK","JAX",NA,828,19,45,2013-01-16 19:00:00
"4802",2013,1,16,NA,1455,NA,NA,1637,NA,"9E",3318,NA,"JFK","BUF",NA,301,14,55,2013-01-16 14:00:00
"4803",2013,1,17,537,540,-3,1023,1017,6,"B6",725,"N579JB","JFK","BQN",206,1576,5,40,2013-01-17 05:00:00
"4804",2013,1,17,544,540,4,845,850,-5,"AA",1141,"N628AA","JFK","MIA",157,1089,5,40,2013-01-17 05:00:00
"4805",2013,1,17,553,600,-7,904,912,-8,"B6",135,"N527JB","JFK","RSW",168,1074,6,0,2013-01-17 06:00:00
"4806",2013,1,17,557,600,-3,708,715,-7,"EV",5716,"N834AS","JFK","IAD",53,228,6,0,2013-01-17 06:00:00
"4807",2013,1,17,601,600,1,945,925,20,"UA",303,"N510UA","JFK","SFO",380,2586,6,0,2013-01-17 06:00:00
"4808",2013,1,17,602,600,2,657,658,-1,"US",1833,"N948UW","JFK","PHL",30,94,6,0,2013-01-17 06:00:00
"4809",2013,1,17,602,601,1,928,918,10,"UA",1030,"N29129","JFK","LAX",359,2475,6,1,2013-01-17 06:00:00
"4810",2013,1,17,604,610,-6,1055,1051,4,"B6",709,"N521JB","JFK","SJU",209,1598,6,10,2013-01-17 06:00:00
"4811",2013,1,17,609,600,9,904,906,-2,"B6",125,"N570JB","JFK","FLL",155,1069,6,0,2013-01-17 06:00:00
"4812",2013,1,17,610,610,0,858,902,-4,"B6",145,"N565JB","JFK","PBI",153,1028,6,10,2013-01-17 06:00:00
"4813",2013,1,17,612,615,-3,906,855,11,"9E",3856,"N176PQ","JFK","ATL",129,760,6,15,2013-01-17 06:00:00
"4814",2013,1,17,613,615,-2,827,820,7,"US",1791,"N703UW","JFK","CLT",111,541,6,15,2013-01-17 06:00:00
"4815",2013,1,17,623,630,-7,818,810,8,"B6",905,"N294JB","JFK","ORD",150,740,6,30,2013-01-17 06:00:00
"4816",2013,1,17,625,631,-6,726,741,-15,"B6",1002,"N643JB","JFK","BOS",39,187,6,31,2013-01-17 06:00:00
"4817",2013,1,17,625,625,0,903,916,-13,"B6",79,"N623JB","JFK","MCO",140,944,6,25,2013-01-17 06:00:00
"4818",2013,1,17,628,630,-2,923,927,-4,"B6",71,"N547JB","JFK","TPA",156,1005,6,30,2013-01-17 06:00:00
"4819",2013,1,17,631,630,1,1131,1140,-9,"AA",413,"N3HRAA","JFK","SJU",215,1598,6,30,2013-01-17 06:00:00
"4820",2013,1,17,642,645,-3,804,808,-4,"B6",102,"N566JB","JFK","BUF",66,301,6,45,2013-01-17 06:00:00
"4821",2013,1,17,649,655,-6,1014,1030,-16,"DL",1415,"N3739P","JFK","SLC",295,1990,6,55,2013-01-17 06:00:00
"4822",2013,1,17,651,655,-4,916,927,-11,"B6",117,"N554JB","JFK","MSY",183,1182,6,55,2013-01-17 06:00:00
"4823",2013,1,17,653,700,-7,1014,1034,-20,"DL",763,"N721TW","JFK","LAX",338,2475,7,0,2013-01-17 07:00:00
"4824",2013,1,17,654,705,-11,1029,1035,-6,"VX",399,"N626VA","JFK","LAX",362,2475,7,5,2013-01-17 07:00:00
"4825",2013,1,17,655,700,-5,943,957,-14,"B6",203,"N805JB","JFK","LAS",318,2248,7,0,2013-01-17 07:00:00
"4826",2013,1,17,656,659,-3,954,959,-5,"AA",1815,"N5FFAA","JFK","MCO",148,944,6,59,2013-01-17 06:00:00
"4827",2013,1,17,657,700,-3,1027,1045,-18,"DL",1865,"N624AG","JFK","SFO",353,2586,7,0,2013-01-17 07:00:00
"4828",2013,1,17,658,700,-2,1004,1027,-23,"B6",671,"N779JB","JFK","LAX",345,2475,7,0,2013-01-17 07:00:00
"4829",2013,1,17,706,710,-4,1213,1203,10,"B6",715,"N536JB","JFK","SJU",214,1598,7,10,2013-01-17 07:00:00
"4830",2013,1,17,712,715,-3,1018,1035,-17,"AA",825,"N3HVAA","JFK","FLL",155,1069,7,15,2013-01-17 07:00:00
"4831",2013,1,17,712,705,7,1023,1021,2,"B6",981,"N588JB","JFK","FLL",157,1069,7,5,2013-01-17 07:00:00
"4832",2013,1,17,721,730,-9,1102,1115,-13,"VX",11,"N842VA","JFK","SFO",377,2586,7,30,2013-01-17 07:00:00
"4833",2013,1,17,722,715,7,1110,1040,30,"UA",799,"N517UA","JFK","SFO",384,2586,7,15,2013-01-17 07:00:00
"4834",2013,1,17,725,729,-4,845,850,-5,"B6",1305,"N184JB","JFK","IAD",60,228,7,29,2013-01-17 07:00:00
"4835",2013,1,17,728,730,-2,1050,1100,-10,"AA",33,"N328AA","JFK","LAX",357,2475,7,30,2013-01-17 07:00:00
"4836",2013,1,17,731,735,-4,1040,1047,-7,"B6",341,"N621JB","JFK","SRQ",167,1041,7,35,2013-01-17 07:00:00
"4837",2013,1,17,746,745,1,1135,1125,10,"AA",59,"N352AA","JFK","SFO",386,2586,7,45,2013-01-17 07:00:00
"4838",2013,1,17,747,747,0,1104,1126,-22,"B6",643,"N806JB","JFK","SFO",353,2586,7,47,2013-01-17 07:00:00
"4839",2013,1,17,752,757,-5,900,910,-10,"B6",44,"N606JB","JFK","SYR",50,209,7,57,2013-01-17 07:00:00
"4840",2013,1,17,754,800,-6,1139,1125,14,"UA",397,"N512UA","JFK","SFO",369,2586,8,0,2013-01-17 08:00:00
"4841",2013,1,17,756,800,-4,1101,1122,-21,"DL",1271,"N924DL","JFK","FLL",156,1069,8,0,2013-01-17 08:00:00
"4842",2013,1,17,802,750,12,952,940,12,"9E",3611,"N8477R","JFK","PIT",78,340,7,50,2013-01-17 07:00:00
"4843",2013,1,17,804,805,-1,1028,1029,-1,"9E",3538,"N604LR","JFK","MSP",182,1029,8,5,2013-01-17 08:00:00
"4844",2013,1,17,804,807,-3,1017,1010,7,"B6",219,"N317JB","JFK","CLT",103,541,8,7,2013-01-17 08:00:00
"4845",2013,1,17,806,810,-4,1310,1315,-5,"AA",655,"N5FHAA","JFK","STT",216,1623,8,10,2013-01-17 08:00:00
"4846",2013,1,17,807,810,-3,1058,1116,-18,"DL",1959,"N948DL","JFK","MCO",143,944,8,10,2013-01-17 08:00:00
"4847",2013,1,17,807,810,-3,952,955,-3,"MQ",4406,"N835MQ","JFK","RDU",85,427,8,10,2013-01-17 08:00:00
"4848",2013,1,17,808,800,8,1112,1124,-12,"DL",2143,"N353NW","JFK","MIA",163,1089,8,0,2013-01-17 08:00:00
"4849",2013,1,17,810,810,0,1048,1042,6,"DL",269,"N340NB","JFK","ATL",127,760,8,10,2013-01-17 08:00:00
"4850",2013,1,17,810,815,-5,1132,1131,1,"DL",1167,"N303DQ","JFK","TPA",163,1005,8,15,2013-01-17 08:00:00
"4851",2013,1,17,812,740,32,1157,1105,52,"DL",1889,"N713TW","JFK","SEA",353,2422,7,40,2013-01-17 07:00:00
"4852",2013,1,17,812,815,-3,1007,958,9,"9E",3521,"N908XJ","JFK","ORD",140,740,8,15,2013-01-17 08:00:00
"4853",2013,1,17,813,812,1,947,950,-3,"B6",1051,"N283JB","JFK","PIT",77,340,8,12,2013-01-17 08:00:00
"4854",2013,1,17,815,819,-4,1319,1307,12,"B6",717,"N648JB","JFK","SJU",216,1598,8,19,2013-01-17 08:00:00
"4855",2013,1,17,817,805,12,1113,1113,0,"B6",17,"N746JB","JFK","FLL",153,1069,8,5,2013-01-17 08:00:00
"4856",2013,1,17,819,820,-1,1019,958,21,"9E",3317,"N600LR","JFK","BUF",64,301,8,20,2013-01-17 08:00:00
"4857",2013,1,17,820,820,0,938,939,-1,"9E",4051,"N8694A","JFK","BWI",40,184,8,20,2013-01-17 08:00:00
"4858",2013,1,17,820,825,-5,1053,1026,27,"US",487,"N659AW","JFK","CLT",107,541,8,25,2013-01-17 08:00:00
"4859",2013,1,17,821,825,-4,935,945,-10,"MQ",4418,"N856MQ","JFK","DCA",55,213,8,25,2013-01-17 08:00:00
"4860",2013,1,17,824,828,-4,1113,1105,8,"B6",611,"N183JB","JFK","JAX",128,828,8,28,2013-01-17 08:00:00
"4861",2013,1,17,824,825,-1,1136,1137,-1,"B6",181,"N608JB","JFK","SAN",339,2446,8,25,2013-01-17 08:00:00
"4862",2013,1,17,826,815,11,1112,1118,-6,"DL",1429,"N3771K","JFK","LAS",307,2248,8,15,2013-01-17 08:00:00
"4863",2013,1,17,826,830,-4,1034,1023,11,"9E",4220,"N8604C","JFK","RDU",84,427,8,30,2013-01-17 08:00:00
"4864",2013,1,17,826,830,-4,1329,1335,-6,"DL",301,"N678DL","JFK","SJU",213,1598,8,30,2013-01-17 08:00:00
"4865",2013,1,17,834,840,-6,948,1003,-15,"9E",3422,"N605LR","JFK","BOS",37,187,8,40,2013-01-17 08:00:00
"4866",2013,1,17,837,830,7,1158,1154,4,"UA",112,"N41135","JFK","LAX",337,2475,8,30,2013-01-17 08:00:00
"4867",2013,1,17,839,845,-6,1338,1350,-12,"AA",1357,"N5FTAA","JFK","SJU",209,1598,8,45,2013-01-17 08:00:00
"4868",2013,1,17,850,855,-5,1201,1217,-16,"B6",1061,"N187JB","JFK","AUS",228,1521,8,55,2013-01-17 08:00:00
"4869",2013,1,17,855,900,-5,1217,1220,-3,"AA",1,"N332AA","JFK","LAX",346,2475,9,0,2013-01-17 09:00:00
"4870",2013,1,17,855,810,45,957,925,32,"AA",1838,"N329AA","JFK","BOS",41,187,8,10,2013-01-17 08:00:00
"4871",2013,1,17,857,900,-3,1156,1159,-3,"B6",59,"N766JB","JFK","TPA",161,1005,9,0,2013-01-17 09:00:00
"4872",2013,1,17,859,900,-1,1513,1530,-17,"HA",51,"N381HA","JFK","HNL",648,4983,9,0,2013-01-17 09:00:00
"4873",2013,1,17,859,905,-6,1205,1235,-30,"VX",407,"N634VA","JFK","LAX",345,2475,9,5,2013-01-17 09:00:00
"4874",2013,1,17,901,855,6,1106,1104,2,"9E",3353,"N919XJ","JFK","DTW",103,509,8,55,2013-01-17 08:00:00
"4875",2013,1,17,901,900,1,1209,1227,-18,"DL",120,"N713TW","JFK","LAX",339,2475,9,0,2013-01-17 09:00:00
"4876",2013,1,17,905,905,0,1019,1029,-10,"B6",20,"N307JB","JFK","ROC",58,264,9,5,2013-01-17 09:00:00
"4877",2013,1,17,907,845,22,1013,1015,-2,"9E",3405,"N914XJ","JFK","DCA",50,213,8,45,2013-01-17 08:00:00
"4878",2013,1,17,910,915,-5,1201,1225,-24,"B6",25,"N804JB","JFK","FLL",152,1069,9,15,2013-01-17 09:00:00
"4879",2013,1,17,910,915,-5,1057,1101,-4,"B6",1103,"N328JB","JFK","RDU",83,427,9,15,2013-01-17 09:00:00
"4880",2013,1,17,911,900,11,1207,1220,-13,"AA",647,"N339AA","JFK","MIA",153,1089,9,0,2013-01-17 09:00:00
"4881",2013,1,17,921,921,0,1017,1029,-12,"B6",1004,"N552JB","JFK","BOS",42,187,9,21,2013-01-17 09:00:00
"4882",2013,1,17,921,928,-7,1036,1051,-15,"B6",4,"N586JB","JFK","BUF",60,301,9,28,2013-01-17 09:00:00
"4883",2013,1,17,922,930,-8,1042,1103,-21,"9E",3661,"N8790A","JFK","ROC",58,264,9,30,2013-01-17 09:00:00
"4884",2013,1,17,924,905,19,1030,1023,7,"B6",56,"N239JB","JFK","BTV",47,266,9,5,2013-01-17 09:00:00
"4885",2013,1,17,933,935,-2,1214,1235,-21,"VX",251,"N835VA","JFK","LAS",320,2248,9,35,2013-01-17 09:00:00
"4886",2013,1,17,943,935,8,1234,1231,3,"B6",41,"N633JB","JFK","MCO",143,944,9,35,2013-01-17 09:00:00
"4887",2013,1,17,945,955,-10,1041,1100,-19,"9E",3667,"N8672A","JFK","PHL",27,94,9,55,2013-01-17 09:00:00
"4888",2013,1,17,946,950,-4,1042,1104,-22,"B6",600,"N267JB","JFK","PWM",45,273,9,50,2013-01-17 09:00:00
"4889",2013,1,17,955,959,-4,1239,1248,-9,"B6",197,"N629JB","JFK","LAS",315,2248,9,59,2013-01-17 09:00:00
"4890",2013,1,17,956,1000,-4,1315,1341,-26,"DL",1765,"N706TW","JFK","SFO",347,2586,10,0,2013-01-17 10:00:00
"4891",2013,1,17,958,1005,-7,1228,1303,-35,"DL",1529,"N3765","JFK","LAS",301,2248,10,5,2013-01-17 10:00:00
"4892",2013,1,17,959,959,0,1332,1333,-1,"US",450,"N651AW","JFK","PHX",309,2153,9,59,2013-01-17 09:00:00
"4893",2013,1,17,1006,1006,0,1127,1121,6,"EV",5711,"N825AS","JFK","IAD",59,228,10,6,2013-01-17 10:00:00
"4894",2013,1,17,1025,1031,-6,1353,1403,-10,"B6",641,"N625JB","JFK","SFO",348,2586,10,31,2013-01-17 10:00:00
"4895",2013,1,17,1026,1030,-4,1312,1340,-28,"AA",19,"N336AA","JFK","LAX",332,2475,10,30,2013-01-17 10:00:00
"4896",2013,1,17,1026,1030,-4,1343,1415,-32,"VX",23,"N844VA","JFK","SFO",355,2586,10,30,2013-01-17 10:00:00
"4897",2013,1,17,1030,1030,0,1351,1355,-4,"AA",179,"N364AA","JFK","SFO",359,2586,10,30,2013-01-17 10:00:00
"4898",2013,1,17,1039,1039,0,1337,1330,7,"B6",31,"N556JB","JFK","MCO",148,944,10,39,2013-01-17 10:00:00
"4899",2013,1,17,1039,1015,24,1246,1216,30,"US",1427,"N704US","JFK","CLT",101,541,10,15,2013-01-17 10:00:00
"4900",2013,1,17,1057,1100,-3,1355,1420,-25,"DL",1275,"N3755D","JFK","SLC",282,1990,11,0,2013-01-17 11:00:00
"4901",2013,1,17,1058,1100,-2,1424,1425,-1,"UA",642,"N554UA","JFK","SFO",369,2586,11,0,2013-01-17 11:00:00
"4902",2013,1,17,1059,1100,-1,1213,1215,-2,"MQ",3792,"N521MQ","JFK","DCA",54,213,11,0,2013-01-17 11:00:00
"4903",2013,1,17,1106,1110,-4,1203,1221,-18,"B6",24,"N178JB","JFK","BTV",44,266,11,10,2013-01-17 11:00:00
"4904",2013,1,17,1121,1125,-4,1417,1439,-22,"B6",673,"N705JB","JFK","LAX",336,2475,11,25,2013-01-17 11:00:00
"4905",2013,1,17,1125,1129,-4,1434,1438,-4,"B6",133,"N789JB","JFK","RSW",170,1074,11,29,2013-01-17 11:00:00
"4906",2013,1,17,1129,1130,-1,1418,1430,-12,"DL",695,"N907DL","JFK","MCO",147,944,11,30,2013-01-17 11:00:00
"4907",2013,1,17,1130,715,255,1436,1045,231,"AA",443,"N319AA","JFK","MIA",154,1089,7,15,2013-01-17 07:00:00
"4908",2013,1,17,1132,1130,2,1452,1445,7,"UA",703,"N532UA","JFK","LAX",361,2475,11,30,2013-01-17 11:00:00
"4909",2013,1,17,1137,1125,12,1631,1620,11,"DL",315,"N3760C","JFK","SJU",213,1598,11,25,2013-01-17 11:00:00
"4910",2013,1,17,1147,1155,-8,1248,1304,-16,"9E",3483,"N601LR","JFK","BOS",41,187,11,55,2013-01-17 11:00:00
"4911",2013,1,17,1153,1155,-2,1446,1459,-13,"B6",625,"N184JB","JFK","HOU",218,1428,11,55,2013-01-17 11:00:00
"4912",2013,1,17,1158,1200,-2,1405,1400,5,"US",1443,"N767UW","JFK","CLT",108,541,12,0,2013-01-17 12:00:00
"4913",2013,1,17,1200,1200,0,1320,1315,5,"MQ",4425,"N856MQ","JFK","DCA",63,213,12,0,2013-01-17 12:00:00
"4914",2013,1,17,1201,1200,1,1453,1529,-36,"DL",863,"N707TW","JFK","LAX",329,2475,12,0,2013-01-17 12:00:00
"4915",2013,1,17,1205,1210,-5,1331,1323,8,"B6",42,"N283JB","JFK","SYR",57,209,12,10,2013-01-17 12:00:00
"4916",2013,1,17,1207,1200,7,1451,1510,-19,"AA",3,"N324AA","JFK","LAX",329,2475,12,0,2013-01-17 12:00:00
"4917",2013,1,17,1211,1220,-9,1334,1343,-9,"B6",66,"N306JB","JFK","BUF",69,301,12,20,2013-01-17 12:00:00
"4918",2013,1,17,1219,1220,-1,1527,1533,-6,"B6",209,"N655JB","JFK","LGB",346,2465,12,20,2013-01-17 12:00:00
"4919",2013,1,17,1230,1235,-5,1530,1606,-36,"DL",2174,"N377DA","JFK","SLC",285,1990,12,35,2013-01-17 12:00:00
"4920",2013,1,17,1244,1235,9,1435,1415,20,"MQ",4404,"N835MQ","JFK","RDU",89,427,12,35,2013-01-17 12:00:00
"4921",2013,1,17,1248,1245,3,1347,1350,-3,"AA",1850,"N3ERAA","JFK","BOS",34,187,12,45,2013-01-17 12:00:00
"4922",2013,1,17,1256,1259,-3,1542,1556,-14,"B6",991,"N307JB","JFK","PBI",152,1028,12,59,2013-01-17 12:00:00
"4923",2013,1,17,1257,1300,-3,1427,1406,21,"9E",3638,"N602XJ","JFK","PHL",29,94,13,0,2013-01-17 13:00:00
"4924",2013,1,17,1257,1300,-3,1555,1606,-11,"B6",85,"N565JB","JFK","FLL",153,1069,13,0,2013-01-17 13:00:00
"4925",2013,1,17,1320,1303,17,1438,1424,14,"B6",32,"N317JB","JFK","ROC",60,264,13,3,2013-01-17 13:00:00
"4926",2013,1,17,1320,1325,-5,1819,1810,9,"B6",705,"N570JB","JFK","SJU",217,1598,13,25,2013-01-17 13:00:00
"4927",2013,1,17,1325,1330,-5,1600,1605,-5,"DL",2043,"N3756","JFK","ATL",127,760,13,30,2013-01-17 13:00:00
"4928",2013,1,17,1327,1320,7,1631,1650,-19,"VX",411,"N641VA","JFK","LAX",344,2475,13,20,2013-01-17 13:00:00
"4929",2013,1,17,1331,1240,51,1632,1555,37,"AA",2041,"N5EHAA","JFK","MIA",155,1089,12,40,2013-01-17 12:00:00
"4930",2013,1,17,1338,1250,48,1431,1355,36,"B6",1006,"N239JB","JFK","BOS",33,187,12,50,2013-01-17 12:00:00
"4931",2013,1,17,1342,1345,-3,1659,1705,-6,"AA",117,"N323AA","JFK","LAX",342,2475,13,45,2013-01-17 13:00:00
"4932",2013,1,17,1342,1345,-3,1444,1458,-14,"B6",602,"N267JB","JFK","PWM",43,273,13,45,2013-01-17 13:00:00
"4933",2013,1,17,1343,1345,-2,1705,1656,9,"B6",83,"N586JB","JFK","SEA",357,2422,13,45,2013-01-17 13:00:00
"4934",2013,1,17,1344,1350,-6,1622,1624,-2,"B6",615,"N328JB","JFK","JAX",134,828,13,50,2013-01-17 13:00:00
"4935",2013,1,17,1348,1345,3,1655,1641,14,"B6",1783,"N623JB","JFK","MCO",150,944,13,45,2013-01-17 13:00:00
"4936",2013,1,17,1354,1359,-5,1519,1517,2,"EV",5712,"N829AS","JFK","IAD",54,228,13,59,2013-01-17 13:00:00
"4937",2013,1,17,1359,1405,-6,1718,1705,13,"B6",63,"N645JB","JFK","TPA",168,1005,14,5,2013-01-17 14:00:00
"4938",2013,1,17,1418,1415,3,1523,1526,-3,"B6",1010,"N236JB","JFK","BOS",38,187,14,15,2013-01-17 14:00:00
"4939",2013,1,17,1425,1435,-10,1748,1748,0,"B6",347,"N183JB","JFK","SRQ",176,1041,14,35,2013-01-17 14:00:00
"4940",2013,1,17,1425,1429,-4,1758,1754,4,"UA",257,"N508UA","JFK","SFO",364,2586,14,29,2013-01-17 14:00:00
"4941",2013,1,17,1428,1430,-2,1744,1815,-31,"DL",2126,"N687DL","JFK","SFO",344,2586,14,30,2013-01-17 14:00:00
