year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,1,15,952,1006,-14,1226,1219,7,EV,4445,N14998,EWR,IND,132,645,10,6,2013-01-15T15:00:00Z
2013,1,15,959,1000,-1,1311,1310,1,UA,529,N478UA,EWR,FLL,168,1065,10,0,2013-01-15T15:00:00Z
2013,1,15,959,1000,-1,1248,1254,-6,UA,1623,N73275,EWR,MCO,149,937,10,0,2013-01-15T15:00:00Z
2013,1,15,1003,1000,3,1249,1305,-16,B6,503,N520JB,EWR,FLL,151,1065,10,0,2013-01-15T15:00:00Z
2013,1,15,1003,1000,3,1316,1323,-7,UA,1025,N36280,EWR,SEA,350,2402,10,0,2013-01-15T15:00:00Z
2013,1,15,1003,1010,-7,1141,1140,1,MQ,3795,N518MQ,EWR,ORD,137,719,10,10,2013-01-15T15:00:00Z
2013,1,15,1009,1015,-6,1128,1131,-3,EV,4663,N13988,EWR,IAD,57,212,10,15,2013-01-15T15:00:00Z
2013,1,15,1012,1015,-3,1230,1208,22,US,375,N663AW,EWR,CLT,107,529,10,15,2013-01-15T15:00:00Z
2013,1,15,1016,1015,1,1328,1340,-12,US,75,N602AW,EWR,PHX,295,2133,10,15,2013-01-15T15:00:00Z
2013,1,15,1023,1032,-9,1220,1240,-20,EV,4462,N11106,EWR,CHS,101,628,10,32,2013-01-15T15:00:00Z
2013,1,15,1025,1030,-5,1300,1252,8,DL,2343,N767NC,EWR,ATL,131,746,10,30,2013-01-15T15:00:00Z
2013,1,15,1032,1040,-8,1140,1203,-23,EV,4240,N36915,EWR,BUF,53,282,10,40,2013-01-15T15:00:00Z
2013,1,15,1033,1025,8,1220,1231,-11,EV,5026,N708EV,EWR,DTW,87,488,10,25,2013-01-15T15:00:00Z
2013,1,15,1039,1042,-3,1217,1206,11,EV,4222,N14543,EWR,MKE,143,725,10,42,2013-01-15T15:00:00Z
2013,1,15,1041,1050,-9,1216,1227,-11,EV,4662,N14562,EWR,RDU,83,416,10,50,2013-01-15T15:00:00Z
2013,1,15,1041,1043,-2,1358,1340,18,UA,733,N671UA,EWR,IAH,237,1400,10,43,2013-01-15T15:00:00Z
2013,1,15,1052,1056,-4,1145,1207,-22,UA,655,N401UA,EWR,BOS,32,200,10,56,2013-01-15T15:00:00Z
2013,1,15,1053,1052,1,1359,1414,-15,UA,952,N470UA,EWR,RSW,172,1068,10,52,2013-01-15T15:00:00Z
2013,1,15,1055,1100,-5,1429,1432,-3,UA,1120,N78285,EWR,SFO,371,2565,11,0,2013-01-15T16:00:00Z
2013,1,15,1116,1116,0,1403,1414,-11,UA,1143,N78524,EWR,PBI,148,1023,11,16,2013-01-15T16:00:00Z
2013,1,15,1117,1120,-3,1355,1336,19,EV,4298,N17159,EWR,MCI,200,1092,11,20,2013-01-15T16:00:00Z
2013,1,15,1118,1121,-3,1352,1347,5,UA,1495,N79279,EWR,DEN,248,1605,11,21,2013-01-15T16:00:00Z
2013,1,15,1126,1129,-3,1358,1419,-21,B6,523,N605JB,EWR,MCO,136,937,11,29,2013-01-15T16:00:00Z
2013,1,15,1128,1140,-12,1429,1445,-16,AA,1623,N3GLAA,EWR,MIA,156,1085,11,40,2013-01-15T16:00:00Z
2013,1,15,1128,1130,-2,1322,1315,7,WN,145,N607SW,EWR,STL,159,872,11,30,2013-01-15T16:00:00Z
2013,1,15,1134,1130,4,1419,1422,-3,UA,1230,N19117,EWR,MCO,146,937,11,30,2013-01-15T16:00:00Z
2013,1,15,1137,1144,-7,1235,1255,-20,EV,4264,N11539,EWR,BTV,42,266,11,44,2013-01-15T16:00:00Z
2013,1,15,1138,1133,5,1322,1309,13,EV,4335,N27152,EWR,RDU,78,416,11,33,2013-01-15T16:00:00Z
2013,1,15,1143,1145,-2,1408,1410,-2,DL,401,N301DQ,EWR,ATL,128,746,11,45,2013-01-15T16:00:00Z
2013,1,15,1146,1200,-14,1238,1304,-26,B6,1174,N193JB,EWR,BOS,35,200,12,0,2013-01-15T17:00:00Z
2013,1,15,1149,1200,-11,1432,1432,0,EV,4090,N13978,EWR,JAX,135,820,12,0,2013-01-15T17:00:00Z
2013,1,15,1149,1144,5,1434,1445,-11,UA,1707,N39297,EWR,TPA,149,997,11,44,2013-01-15T16:00:00Z
2013,1,15,1154,1200,-6,1311,1315,-4,EV,4349,N14953,EWR,ORF,62,284,12,0,2013-01-15T17:00:00Z
2013,1,15,1157,1205,-8,1326,1325,1,WN,644,N291WN,EWR,MDW,130,711,12,5,2013-01-15T17:00:00Z
2013,1,15,1201,1210,-9,1307,1310,-3,WN,477,N269WN,EWR,BWI,51,169,12,10,2013-01-15T17:00:00Z
2013,1,15,1206,1215,-9,1317,1328,-11,EV,4087,N11191,EWR,PWM,49,284,12,15,2013-01-15T17:00:00Z
2013,1,15,1210,1221,-11,1413,1418,-5,EV,4640,N26549,EWR,DAY,107,533,12,21,2013-01-15T17:00:00Z
2013,1,15,1210,1212,-2,1606,1551,15,UA,1227,N57439,EWR,PHX,316,2133,12,12,2013-01-15T17:00:00Z
2013,1,15,1212,1220,-8,1354,1350,4,MQ,3697,N515MQ,EWR,ORD,146,719,12,20,2013-01-15T17:00:00Z
2013,1,15,1216,1221,-5,1532,1555,-23,UA,583,N836UA,EWR,SFO,355,2565,12,21,2013-01-15T17:00:00Z
2013,1,15,1220,1230,-10,1456,1459,-3,EV,3826,N16961,EWR,ATL,137,746,12,30,2013-01-15T17:00:00Z
2013,1,15,1232,1235,-3,1522,1535,-13,UA,1186,N76505,EWR,MIA,154,1085,12,35,2013-01-15T17:00:00Z
2013,1,15,1236,1240,-4,1606,1540,26,AA,1853,N4YRAA,EWR,DFW,240,1372,12,40,2013-01-15T17:00:00Z
2013,1,15,1240,1050,110,1505,1335,90,UA,368,N578UA,EWR,LAS,304,2227,10,50,2013-01-15T15:00:00Z
2013,1,15,1245,1300,-15,1459,1506,-7,9E,3762,N8965E,EWR,CVG,106,569,13,0,2013-01-15T18:00:00Z
2013,1,15,1246,1253,-7,1535,1555,-20,UA,1641,N33262,EWR,MCO,149,937,12,53,2013-01-15T17:00:00Z
2013,1,15,1253,1300,-7,1608,1610,-2,WN,2239,N242WN,EWR,HOU,237,1411,13,0,2013-01-15T18:00:00Z
2013,1,15,1256,1218,38,1454,1415,39,EV,4641,N16183,EWR,CLT,98,529,12,18,2013-01-15T17:00:00Z
2013,1,15,1256,1255,1,1605,1605,0,UA,1612,N13718,EWR,DFW,230,1372,12,55,2013-01-15T17:00:00Z
2013,1,15,1300,1300,0,1438,1437,1,UA,1483,N12114,EWR,ORD,136,719,13,0,2013-01-15T18:00:00Z
2013,1,15,1301,1301,0,1407,1404,3,EV,4129,N13908,EWR,DCA,48,199,13,1,2013-01-15T18:00:00Z
2013,1,15,1304,1200,64,1606,1459,67,UA,1461,N24706,EWR,IAH,222,1400,12,0,2013-01-15T17:00:00Z
2013,1,15,1309,1315,-6,1415,1431,-16,EV,4120,N16918,EWR,BUF,53,282,13,15,2013-01-15T18:00:00Z
2013,1,15,1311,1315,-4,1517,1504,13,US,1895,N113UW,EWR,CLT,111,529,13,15,2013-01-15T18:00:00Z
2013,1,15,1312,1245,27,1425,1406,19,EV,3263,N14179,EWR,RIC,56,277,12,45,2013-01-15T17:00:00Z
2013,1,15,1316,1320,-4,1427,1436,-9,EV,4542,N29906,EWR,IAD,53,212,13,20,2013-01-15T18:00:00Z
2013,1,15,1316,1320,-4,1501,1508,-7,EV,4628,N23139,EWR,STL,145,872,13,20,2013-01-15T18:00:00Z
2013,1,15,1316,1250,26,1507,1449,18,EV,4893,N758EV,EWR,DTW,92,488,12,50,2013-01-15T17:00:00Z
2013,1,15,1326,1315,11,1403,1411,-8,EV,4368,N14916,EWR,BDL,22,116,13,15,2013-01-15T18:00:00Z
2013,1,15,1328,1310,18,1419,1419,0,UA,750,N843UA,EWR,BOS,33,200,13,10,2013-01-15T18:00:00Z
2013,1,15,1329,1329,0,1424,1431,-7,EV,4688,N15980,EWR,BWI,40,169,13,29,2013-01-15T18:00:00Z
2013,1,15,1329,1330,-1,1606,1617,-11,B6,525,N353JB,EWR,MCO,141,937,13,30,2013-01-15T18:00:00Z
2013,1,15,1332,1330,2,1707,1705,2,WN,1078,N265WN,EWR,PHX,319,2133,13,30,2013-01-15T18:00:00Z
2013,1,15,1345,1350,-5,1710,1715,-5,US,688,N651AW,EWR,PHX,309,2133,13,50,2013-01-15T18:00:00Z
2013,1,15,1349,1357,-8,1540,1556,-16,EV,4370,N11189,EWR,CHS,99,628,13,57,2013-01-15T18:00:00Z
2013,1,15,1349,1345,4,1714,1649,25,UA,164,N12221,EWR,IAH,231,1400,13,45,2013-01-15T18:00:00Z
2013,1,15,1349,1350,-1,1641,1708,-27,UA,1164,N37287,EWR,FLL,156,1065,13,50,2013-01-15T18:00:00Z
2013,1,15,1403,1357,6,1453,1507,-14,EV,4434,N13989,EWR,MHT,36,209,13,57,2013-01-15T18:00:00Z
2013,1,15,1405,1341,24,1948,1935,13,UA,15,N77066,EWR,HNL,613,4963,13,41,2013-01-15T18:00:00Z
2013,1,15,1407,1350,17,1552,1518,34,EV,4171,N12564,EWR,MSN,150,799,13,50,2013-01-15T18:00:00Z
2013,1,15,1408,1320,48,1712,1633,39,UA,1110,N17139,EWR,LAX,337,2454,13,20,2013-01-15T18:00:00Z
2013,1,15,1409,1415,-6,1615,1622,-7,EV,4687,N13949,EWR,CVG,107,569,14,15,2013-01-15T19:00:00Z
2013,1,15,1410,1416,-6,1551,1550,1,UA,267,N491UA,EWR,ORD,146,719,14,16,2013-01-15T19:00:00Z
2013,1,15,1412,1420,-8,1553,1550,3,MQ,3728,N519MQ,EWR,ORD,146,719,14,20,2013-01-15T19:00:00Z
2013,1,15,1414,1415,-1,1645,1638,7,DL,935,N343NB,EWR,ATL,129,746,14,15,2013-01-15T19:00:00Z
2013,1,15,1436,1436,0,1534,1543,-9,EV,4372,N14143,EWR,DCA,44,199,14,36,2013-01-15T19:00:00Z
2013,1,15,1437,1430,7,1747,1735,12,AA,883,N538AA,EWR,DFW,227,1372,14,30,2013-01-15T19:00:00Z
2013,1,15,1438,1440,-2,1617,1613,4,UA,595,N820UA,EWR,CLE,80,404,14,40,2013-01-15T19:00:00Z
2013,1,15,1438,1440,-2,1726,1746,-20,UA,1579,N87512,EWR,MIA,155,1085,14,40,2013-01-15T19:00:00Z
2013,1,15,1439,1440,-1,1531,1549,-18,UA,717,N854UA,EWR,BOS,32,200,14,40,2013-01-15T19:00:00Z
2013,1,15,1440,1440,0,1736,1752,-16,UA,1175,N12225,EWR,RSW,157,1068,14,40,2013-01-15T19:00:00Z
2013,1,15,1441,1447,-6,1642,1654,-12,EV,4572,N16546,EWR,GSP,103,594,14,47,2013-01-15T19:00:00Z
2013,1,15,1443,1420,23,1720,1713,7,UA,1618,N19130,EWR,TPA,138,997,14,20,2013-01-15T19:00:00Z
2013,1,15,1446,1442,4,1717,1658,19,EV,4181,N12195,EWR,MCI,193,1092,14,42,2013-01-15T19:00:00Z
2013,1,15,1446,1444,2,1811,1802,9,UA,471,N449UA,EWR,AUS,247,1504,14,44,2013-01-15T19:00:00Z
2013,1,15,1447,1445,2,1657,1634,23,EV,4596,N15910,EWR,STL,160,872,14,45,2013-01-15T19:00:00Z
2013,1,15,1448,1500,-12,1601,1613,-12,EV,4571,N13992,EWR,PWM,47,284,15,0,2013-01-15T20:00:00Z
2013,1,15,1450,1324,86,1743,1624,79,B6,505,N568JB,EWR,FLL,154,1065,13,24,2013-01-15T18:00:00Z
2013,1,15,1453,1450,3,1658,1645,13,EV,4381,N11565,EWR,DTW,99,488,14,50,2013-01-15T19:00:00Z
2013,1,15,1453,1455,-2,1800,1805,-5,UA,473,N472UA,EWR,FLL,167,1065,14,55,2013-01-15T19:00:00Z
2013,1,15,1453,1459,-6,1819,1812,7,UA,1600,N33103,EWR,LAX,347,2454,14,59,2013-01-15T19:00:00Z
2013,1,15,1455,1457,-2,1832,1823,9,UA,1522,N33286,EWR,SFO,362,2565,14,57,2013-01-15T19:00:00Z
2013,1,15,1456,1459,-3,1706,1656,10,EV,4326,N19554,EWR,CLT,102,529,14,59,2013-01-15T19:00:00Z
2013,1,15,1457,1500,-3,1709,1653,16,US,720,N563UW,EWR,CLT,106,529,15,0,2013-01-15T20:00:00Z
2013,1,15,1500,1504,-4,1641,1640,1,EV,4634,N12922,EWR,RDU,82,416,15,4,2013-01-15T20:00:00Z
2013,1,15,1501,1459,2,1649,1623,26,EV,4581,N14920,EWR,MKE,140,725,14,59,2013-01-15T19:00:00Z
2013,1,15,1504,1510,-6,1756,1803,-7,UA,1566,N53441,EWR,MCO,145,937,15,10,2013-01-15T20:00:00Z
2013,1,15,1506,1509,-3,1739,1741,-2,EV,3817,N14977,EWR,JAX,130,820,15,9,2013-01-15T20:00:00Z
2013,1,15,1508,1445,23,1743,1709,34,UA,1029,N17245,EWR,DEN,240,1605,14,45,2013-01-15T19:00:00Z
2013,1,15,1514,1522,-8,1729,1727,2,EV,4170,N11539,EWR,GRR,113,605,15,22,2013-01-15T20:00:00Z
2013,1,15,1523,1528,-5,1637,1640,-3,EV,3267,N17169,EWR,ORF,56,284,15,28,2013-01-15T20:00:00Z
2013,1,15,1524,1515,9,1837,1805,32,UA,1258,N69059,EWR,IAH,219,1400,15,15,2013-01-15T20:00:00Z
2013,1,15,1526,1529,-3,1826,1837,-11,UA,1624,N76523,EWR,FLL,162,1065,15,29,2013-01-15T20:00:00Z
2013,1,15,1531,1535,-4,1750,1743,7,EV,4352,N11193,EWR,CVG,107,569,15,35,2013-01-15T20:00:00Z
2013,1,15,1540,1545,-5,1811,1815,-4,DL,1942,N322NB,EWR,ATL,130,746,15,45,2013-01-15T20:00:00Z
2013,1,15,1540,1540,0,1755,1744,11,EV,4667,N11106,EWR,MSP,183,1008,15,40,2013-01-15T20:00:00Z
2013,1,15,1542,1545,-3,1836,1857,-21,UA,1200,N26215,EWR,SAN,329,2425,15,45,2013-01-15T20:00:00Z
2013,1,15,1545,1550,-5,1709,1710,-1,WN,4215,N401WN,EWR,MDW,129,711,15,50,2013-01-15T20:00:00Z
2013,1,15,1548,1425,83,1754,1630,84,EV,5164,N614QX,EWR,MSP,166,1008,14,25,2013-01-15T19:00:00Z
2013,1,15,1548,1555,-7,1823,1841,-18,UA,447,N529UA,EWR,LAS,311,2227,15,55,2013-01-15T20:00:00Z
2013,1,15,1548,1549,-1,1648,1705,-17,UA,1116,N12216,EWR,BOS,31,200,15,49,2013-01-15T20:00:00Z
2013,1,15,1551,1555,-4,1810,1810,0,EV,3820,N16976,EWR,SDF,116,642,15,55,2013-01-15T20:00:00Z
2013,1,15,1609,1615,-6,1834,1845,-11,WN,161,N487WN,EWR,DEN,248,1605,16,15,2013-01-15T21:00:00Z
2013,1,15,1611,1527,44,1748,1700,48,EV,4205,N14916,EWR,BNA,133,748,15,27,2013-01-15T20:00:00Z
2013,1,15,1612,1616,-4,1814,1813,1,EV,4092,N14180,EWR,DAY,107,533,16,16,2013-01-15T21:00:00Z
2013,1,15,1613,1619,-6,1709,1723,-14,EV,4271,N16151,EWR,ALB,33,143,16,19,2013-01-15T21:00:00Z
2013,1,15,1615,1620,-5,1901,1914,-13,UA,872,N401UA,EWR,MCO,143,937,16,20,2013-01-15T21:00:00Z
2013,1,15,1622,1628,-6,1713,1735,-22,EV,4588,N14953,EWR,MHT,33,209,16,28,2013-01-15T21:00:00Z
2013,1,15,1625,1635,-10,1717,1750,-33,B6,1176,N249JB,EWR,BOS,35,200,16,35,2013-01-15T21:00:00Z
2013,1,15,1625,1629,-4,1957,2005,-8,UA,1078,N34222,EWR,SAT,254,1569,16,29,2013-01-15T21:00:00Z
2013,1,15,1626,1630,-4,1810,1807,3,EV,4702,N12921,EWR,GSO,87,445,16,30,2013-01-15T21:00:00Z
2013,1,15,1626,1635,-9,1913,1907,6,EV,4705,N16981,EWR,ATL,142,746,16,35,2013-01-15T21:00:00Z
2013,1,15,1627,1635,-8,1849,1856,-7,EV,3805,N13964,EWR,SAV,113,708,16,35,2013-01-15T21:00:00Z
2013,1,15,1629,1635,-6,1811,1810,1,MQ,3695,N543MQ,EWR,ORD,136,719,16,35,2013-01-15T21:00:00Z
2013,1,15,1630,1630,0,2004,1925,39,UA,592,N675UA,EWR,IAH,235,1400,16,30,2013-01-15T21:00:00Z
2013,1,15,1632,1635,-3,1819,1816,3,UA,1638,N35407,EWR,CLE,78,404,16,35,2013-01-15T21:00:00Z
2013,1,15,1633,1645,-12,1841,1906,-25,9E,4027,N826AY,EWR,CVG,102,569,16,45,2013-01-15T21:00:00Z
2013,1,15,1635,1635,0,2001,1945,16,WN,891,N751SW,EWR,HOU,243,1411,16,35,2013-01-15T21:00:00Z
2013,1,15,1638,1645,-7,1856,1838,18,US,123,N657AW,EWR,CLT,105,529,16,45,2013-01-15T21:00:00Z
2013,1,15,1640,1619,21,1755,1726,29,EV,4299,N13908,EWR,DCA,52,199,16,19,2013-01-15T21:00:00Z
2013,1,15,1647,1650,-3,1927,1936,-9,UA,372,N482UA,EWR,LAS,307,2227,16,50,2013-01-15T21:00:00Z
2013,1,15,1654,1659,-5,1854,1848,6,EV,4202,N16918,EWR,STL,159,872,16,59,2013-01-15T21:00:00Z
2013,1,15,1654,1659,-5,1956,2015,-19,UA,250,N855UA,EWR,LAX,334,2454,16,59,2013-01-15T21:00:00Z
2013,1,15,1655,1700,-5,1801,1824,-23,UA,1064,N76516,EWR,BOS,35,200,17,0,2013-01-15T22:00:00Z
2013,1,15,1657,1700,-3,2003,2006,-3,B6,509,N529JB,EWR,FLL,153,1065,17,0,2013-01-15T22:00:00Z
2013,1,15,1659,1517,102,2008,1816,112,B6,537,N645JB,EWR,TPA,155,997,15,17,2013-01-15T20:00:00Z
2013,1,15,1659,1700,-1,1942,1935,7,DL,2042,N305DQ,EWR,ATL,130,746,17,0,2013-01-15T22:00:00Z
2013,1,15,1700,1705,-5,2033,2010,23,AA,1905,N477AA,EWR,DFW,235,1372,17,5,2013-01-15T22:00:00Z
2013,1,15,1700,1705,-5,1905,1905,0,WN,440,N419WN,EWR,STL,159,872,17,5,2013-01-15T22:00:00Z
2013,1,15,1702,1710,-8,2026,2036,-10,UA,1284,N17126,EWR,SFO,355,2565,17,10,2013-01-15T22:00:00Z
2013,1,15,1705,1710,-5,1821,1820,1,EV,4316,N13956,EWR,BWI,43,169,17,10,2013-01-15T22:00:00Z
2013,1,15,1708,1703,5,1834,1810,24,EV,4373,N29917,EWR,DCA,49,199,17,3,2013-01-15T22:00:00Z
2013,1,15,1713,1720,-7,2028,2040,-12,AA,1999,N615AA,EWR,MIA,157,1085,17,20,2013-01-15T22:00:00Z
2013,1,15,1715,1722,-7,1845,1844,1,EV,4300,N26549,EWR,RIC,58,277,17,22,2013-01-15T22:00:00Z
2013,1,15,1716,1650,26,1905,1826,39,UA,464,N824UA,EWR,ORD,133,719,16,50,2013-01-15T21:00:00Z
2013,1,15,1719,1725,-6,1928,1933,-5,EV,4323,N14972,EWR,CVG,109,569,17,25,2013-01-15T22:00:00Z
2013,1,15,1721,1729,-8,2046,2046,0,DL,1185,N386DA,EWR,SLC,289,1969,17,29,2013-01-15T22:00:00Z
2013,1,15,1724,1730,-6,1924,1936,-12,EV,4382,N13989,EWR,DTW,91,488,17,30,2013-01-15T22:00:00Z
2013,1,15,1724,1730,-6,1948,1923,25,US,449,N662AW,EWR,CLT,115,529,17,30,2013-01-15T22:00:00Z
2013,1,15,1724,1725,-1,2016,2017,-1,UA,1109,N17105,EWR,MCO,141,937,17,25,2013-01-15T22:00:00Z
2013,1,15,1727,1730,-3,1918,1855,23,WN,216,N252WN,EWR,MDW,132,711,17,30,2013-01-15T22:00:00Z
2013,1,15,1729,1729,0,2029,2022,7,UA,1403,N76529,EWR,TPA,150,997,17,29,2013-01-15T22:00:00Z
2013,1,15,1731,1727,4,2108,2040,28,UA,1100,N12238,EWR,SEA,351,2402,17,27,2013-01-15T22:00:00Z
2013,1,15,1731,1727,4,2053,2049,4,UA,1593,N33284,EWR,PDX,346,2434,17,27,2013-01-15T22:00:00Z
2013,1,15,1736,1745,-9,2028,2042,-14,B6,547,N520JB,EWR,PBI,146,1023,17,45,2013-01-15T22:00:00Z
2013,1,15,1737,1729,8,1919,1902,17,EV,4480,N16183,EWR,PIT,65,319,17,29,2013-01-15T22:00:00Z
2013,1,15,1737,1640,57,1957,1816,101,EV,4485,N26545,EWR,RDU,95,416,16,40,2013-01-15T21:00:00Z
2013,1,15,1739,1725,14,2129,2023,66,UA,1134,N11206,EWR,IAH,251,1400,17,25,2013-01-15T22:00:00Z
2013,1,15,1750,1759,-9,2040,2014,26,EV,4397,N14143,EWR,MCI,195,1092,17,59,2013-01-15T22:00:00Z
2013,1,15,1754,1800,-6,1913,1910,3,WN,808,N349SW,EWR,BWI,42,169,18,0,2013-01-15T23:00:00Z
2013,1,15,1756,1750,6,2109,2102,7,UA,1228,N16732,EWR,SAN,338,2425,17,50,2013-01-15T22:00:00Z
2013,1,15,1758,1758,0,2006,1935,31,UA,364,N447UA,EWR,ORD,141,719,17,58,2013-01-15T22:00:00Z
2013,1,15,1801,1808,-7,1948,1949,-1,UA,1053,N39728,EWR,CLE,77,404,18,8,2013-01-15T23:00:00Z
2013,1,15,1806,1810,-4,2114,2104,10,UA,477,N493UA,EWR,LAS,310,2227,18,10,2013-01-15T23:00:00Z
2013,1,15,1806,1810,-4,2129,2147,-18,UA,594,N535UA,EWR,PHX,287,2133,18,10,2013-01-15T23:00:00Z
2013,1,15,1806,1800,6,2133,2104,29,UA,1139,N15712,EWR,DFW,234,1372,18,0,2013-01-15T23:00:00Z
2013,1,15,1809,1810,-1,2130,2120,10,UA,1292,N39461,EWR,FLL,157,1065,18,10,2013-01-15T23:00:00Z
2013,1,15,1810,1808,2,2120,2106,14,UA,1269,N77530,EWR,PBI,149,1023,18,8,2013-01-15T23:00:00Z
2013,1,15,1811,1820,-9,2142,2150,-8,AA,119,N3EAAA,EWR,LAX,344,2454,18,20,2013-01-15T23:00:00Z
2013,1,15,1811,1815,-4,2126,2130,-4,AS,7,N402AS,EWR,SEA,341,2402,18,15,2013-01-15T23:00:00Z
2013,1,15,1813,1815,-2,2112,2050,22,DL,926,N301DQ,EWR,ATL,131,746,18,15,2013-01-15T23:00:00Z
2013,1,15,1817,1819,-2,1930,1932,-2,EV,4520,N17159,EWR,PWM,44,284,18,19,2013-01-15T23:00:00Z
2013,1,15,1820,1827,-7,2104,2049,15,UA,612,N446UA,EWR,DEN,240,1605,18,27,2013-01-15T23:00:00Z
2013,1,15,1823,1815,8,1941,1939,2,UA,1703,N12218,EWR,BOS,32,200,18,15,2013-01-15T23:00:00Z
2013,1,15,1825,1819,6,2135,2138,-3,UA,593,N848UA,EWR,SNA,321,2434,18,19,2013-01-15T23:00:00Z
2013,1,15,1827,1830,-3,2211,2148,23,UA,1165,N14250,EWR,LAX,344,2454,18,30,2013-01-15T23:00:00Z
2013,1,15,1828,1835,-7,2127,2128,-1,B6,527,N633JB,EWR,MCO,140,937,18,35,2013-01-15T23:00:00Z
2013,1,15,1833,1840,-7,2033,2020,13,MQ,3730,N515MQ,EWR,ORD,134,719,18,40,2013-01-15T23:00:00Z
2013,1,15,1838,1600,158,2043,1736,187,UA,627,N843UA,EWR,ORD,133,719,16,0,2013-01-15T21:00:00Z
2013,1,15,1850,1900,-10,2126,2105,21,EV,4227,N11544,EWR,GRR,88,605,19,0,2013-01-16T00:00:00Z
2013,1,15,1850,1900,-10,2028,2040,-12,UA,954,N470UA,EWR,ORD,122,719,19,0,2013-01-16T00:00:00Z
2013,1,15,1852,1645,127,2103,1853,130,EV,4997,N713EV,EWR,DTW,93,488,16,45,2013-01-15T21:00:00Z
2013,1,15,1852,1900,-8,2047,2033,14,EV,5683,N15985,EWR,BNA,139,748,19,0,2013-01-16T00:00:00Z
2013,1,15,1855,1904,-9,2104,2109,-5,EV,4175,N29906,EWR,CLT,102,529,19,4,2013-01-16T00:00:00Z
2013,1,15,1857,1904,-7,2029,2026,3,EV,4131,N11189,EWR,RIC,56,277,19,4,2013-01-16T00:00:00Z
2013,1,15,1859,1905,-6,2126,2113,13,EV,4543,N14153,EWR,DSM,174,1017,19,5,2013-01-16T00:00:00Z
2013,1,15,1900,1859,1,2235,2229,6,UA,1054,N37434,EWR,SFO,354,2565,18,59,2013-01-15T23:00:00Z
2013,1,15,1905,1910,-5,2231,2215,16,AA,2075,N599AA,EWR,DFW,227,1372,19,10,2013-01-16T00:00:00Z
2013,1,15,1908,1915,-7,2149,2137,12,EV,4085,N10156,EWR,OMA,193,1134,19,15,2013-01-16T00:00:00Z
2013,1,15,1923,1930,-7,2123,2131,-8,EV,4532,N11119,EWR,CHS,101,628,19,30,2013-01-16T00:00:00Z
2013,1,15,1929,1935,-6,2240,2233,7,UA,1416,N17730,EWR,IAH,219,1400,19,35,2013-01-16T00:00:00Z
2013,1,15,1931,1940,-9,2105,2100,5,WN,633,N226WN,EWR,MDW,129,711,19,40,2013-01-16T00:00:00Z
2013,1,15,1940,1945,-5,2109,2105,4,EV,4108,N13949,EWR,IAD,59,212,19,45,2013-01-16T00:00:00Z
2013,1,15,1952,2000,-8,2038,2101,-23,EV,4309,N16546,EWR,ALB,29,143,20,0,2013-01-16T01:00:00Z
2013,1,15,1952,2000,-8,2121,2139,-18,UA,1574,N36247,EWR,CLE,73,404,20,0,2013-01-16T01:00:00Z
2013,1,15,1955,1935,20,2313,2207,66,EV,4333,N14168,EWR,TUL,225,1215,19,35,2013-01-16T00:00:00Z
2013,1,15,1956,2000,-4,2250,2319,-29,UA,1578,N76515,EWR,MIA,156,1085,20,0,2013-01-16T01:00:00Z
2013,1,15,1957,1935,22,15,2220,115,EV,4204,N16149,EWR,OKC,284,1325,19,35,2013-01-16T00:00:00Z
2013,1,15,1958,2000,-2,2213,2208,5,EV,3822,N13992,EWR,TYS,111,631,20,0,2013-01-16T01:00:00Z
2013,1,15,1958,2000,-2,2214,2208,6,EV,4536,N16911,EWR,CVG,111,569,20,0,2013-01-16T01:00:00Z
2013,1,15,2001,2005,-4,2132,2133,-1,EV,4224,N14562,EWR,MKE,133,725,20,5,2013-01-16T01:00:00Z
2013,1,15,2003,2005,-2,2243,2259,-16,UA,1692,N87527,EWR,MCO,144,937,20,5,2013-01-16T01:00:00Z
2013,1,15,2013,1943,30,2127,2053,34,EV,4312,N11565,EWR,DCA,53,199,19,43,2013-01-16T00:00:00Z
2013,1,15,2021,2025,-4,2329,2331,-2,UA,226,N414UA,EWR,DFW,231,1372,20,25,2013-01-16T01:00:00Z
2013,1,15,2022,2029,-7,2221,2233,-12,EV,4348,N23139,EWR,MSP,164,1008,20,29,2013-01-16T01:00:00Z
2013,1,15,2025,2030,-5,2305,2337,-32,UA,489,N849UA,EWR,PBI,143,1023,20,30,2013-01-16T01:00:00Z
2013,1,15,2028,2000,28,2213,2137,36,EV,4106,N13908,EWR,GSO,89,445,20,0,2013-01-16T01:00:00Z
2013,1,15,2030,2035,-5,2126,2154,-28,UA,1243,N36207,EWR,BOS,32,200,20,35,2013-01-16T01:00:00Z
2013,1,15,2035,2045,-10,2123,2154,-31,B6,1178,N249JB,EWR,BOS,33,200,20,45,2013-01-16T01:00:00Z
2013,1,15,2040,2005,35,2239,2204,35,EV,4133,N16961,EWR,GSP,108,594,20,5,2013-01-16T01:00:00Z
2013,1,15,2041,2046,-5,2305,2318,-13,EV,4645,N19554,EWR,JAX,131,820,20,46,2013-01-16T01:00:00Z
2013,1,15,2050,2035,15,126,126,0,UA,1071,N73283,EWR,BQN,190,1585,20,35,2013-01-16T01:00:00Z
