year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,1,15,810,817,-7,1112,1127,-15,DL,1109,N349NW,LGA,TPA,155,1010,8,17,2013-01-15T13:00:00Z
2013,1,15,811,817,-6,1055,1058,-3,DL,914,N358NW,LGA,DEN,257,1620,8,17,2013-01-15T13:00:00Z
2013,1,15,816,820,-4,1003,955,8,MQ,4655,N524MQ,LGA,BNA,139,764,8,20,2013-01-15T13:00:00Z
2013,1,15,822,830,-8,1011,1025,-14,AA,1855,N590AA,LGA,STL,151,888,8,30,2013-01-15T13:00:00Z
2013,1,15,822,827,-5,1118,1140,-22,DL,2395,N315US,LGA,PBI,145,1035,8,27,2013-01-15T13:00:00Z
2013,1,15,827,830,-3,1123,1106,17,F9,835,N213FR,LGA,DEN,257,1620,8,30,2013-01-15T13:00:00Z
2013,1,15,828,835,-7,1112,1105,7,MQ,4610,N6EAMQ,LGA,ATL,132,762,8,35,2013-01-15T13:00:00Z
2013,1,15,829,830,-1,1025,1015,10,AA,313,N556AA,LGA,ORD,143,733,8,30,2013-01-15T13:00:00Z
2013,1,15,838,845,-7,1047,1057,-10,US,1429,N723UW,LGA,CLT,104,544,8,45,2013-01-15T13:00:00Z
2013,1,15,839,840,-1,1029,1030,-1,MQ,4521,N723MQ,LGA,RDU,83,431,8,40,2013-01-15T13:00:00Z
2013,1,15,844,850,-6,1033,1035,-2,MQ,4558,N739MQ,LGA,CLE,81,419,8,50,2013-01-15T13:00:00Z
2013,1,15,853,905,-12,1122,1115,7,MQ,4478,N734MQ,LGA,DTW,105,502,9,5,2013-01-15T14:00:00Z
2013,1,15,854,900,-6,1146,1204,-18,DL,1885,N315NB,LGA,MCO,142,950,9,0,2013-01-15T14:00:00Z
2013,1,15,855,900,-5,950,1020,-30,US,2120,N965UW,LGA,BOS,32,184,9,0,2013-01-15T14:00:00Z
2013,1,15,855,900,-5,1010,1022,-12,US,2167,N715UW,LGA,DCA,52,214,9,0,2013-01-15T14:00:00Z
2013,1,15,856,859,-3,1136,1145,-9,DL,1747,N642DL,LGA,ATL,130,762,8,59,2013-01-15T13:00:00Z
2013,1,15,856,900,-4,1056,1116,-20,DL,181,N363NW,LGA,DTW,93,502,9,0,2013-01-15T14:00:00Z
2013,1,15,856,900,-4,1035,1039,-4,UA,544,N426UA,LGA,ORD,144,733,9,0,2013-01-15T14:00:00Z
2013,1,15,902,905,-3,1231,1226,5,DL,2379,N321NB,LGA,FLL,179,1076,9,5,2013-01-15T14:00:00Z
2013,1,15,910,900,10,1223,1216,7,UA,1405,N17233,LGA,IAH,235,1416,9,0,2013-01-15T14:00:00Z
2013,1,15,913,920,-7,1125,1125,0,MQ,4582,N504MQ,LGA,CLT,96,544,9,20,2013-01-15T14:00:00Z
2013,1,15,922,930,-8,1227,1246,-19,B6,375,N658JB,LGA,FLL,169,1076,9,30,2013-01-15T14:00:00Z
2013,1,15,927,935,-8,1221,1238,-17,B6,361,N561JB,LGA,PBI,153,1035,9,35,2013-01-15T14:00:00Z
2013,1,15,939,945,-6,1120,1135,-15,WN,469,N249WN,LGA,BNA,143,764,9,45,2013-01-15T14:00:00Z
2013,1,15,941,950,-9,1207,1210,-3,9E,3961,N8908D,LGA,GRR,110,618,9,50,2013-01-15T14:00:00Z
2013,1,15,943,945,-2,1140,1130,10,AA,319,N437AA,LGA,ORD,145,733,9,45,2013-01-15T14:00:00Z
2013,1,15,944,955,-11,1224,1220,4,MQ,4654,N510MQ,LGA,ATL,131,762,9,55,2013-01-15T14:00:00Z
2013,1,15,945,950,-5,1132,1130,2,WN,1964,N484WN,LGA,MKE,140,738,9,50,2013-01-15T14:00:00Z
2013,1,15,951,1000,-9,1204,1209,-5,US,1277,N712US,LGA,CLT,109,544,10,0,2013-01-15T15:00:00Z
2013,1,15,952,1000,-8,1053,1108,-15,US,2122,N951UW,LGA,BOS,33,184,10,0,2013-01-15T15:00:00Z
2013,1,15,953,1000,-7,1123,1121,2,US,2169,N766US,LGA,DCA,55,214,10,0,2013-01-15T15:00:00Z
2013,1,15,954,959,-5,1134,1129,5,MQ,4670,N532MQ,LGA,BNA,132,764,9,59,2013-01-15T14:00:00Z
2013,1,15,957,1000,-3,1249,1239,10,DL,1847,N67171,LGA,ATL,136,762,10,0,2013-01-15T15:00:00Z
2013,1,15,957,959,-2,1134,1122,12,EV,5736,N829AS,LGA,IAD,59,229,9,59,2013-01-15T14:00:00Z
2013,1,15,1008,1016,-8,1239,1230,9,DL,2319,N966DL,LGA,MSP,180,1020,10,16,2013-01-15T15:00:00Z
2013,1,15,1009,1015,-6,1346,1334,12,UA,1171,N76269,LGA,IAH,244,1416,10,15,2013-01-15T15:00:00Z
2013,1,15,1018,1023,-5,1304,1255,9,FL,347,N892AT,LGA,ATL,134,762,10,23,2013-01-15T15:00:00Z
2013,1,15,1019,1030,-11,1216,1215,1,MQ,4471,N722MQ,LGA,RDU,84,431,10,30,2013-01-15T15:00:00Z
2013,1,15,1021,1020,1,1341,1330,11,AA,731,N3ANAA,LGA,DFW,231,1389,10,20,2013-01-15T15:00:00Z
2013,1,15,1035,1045,-10,1251,1252,-1,DL,1573,N332NW,LGA,MEM,169,963,10,45,2013-01-15T15:00:00Z
2013,1,15,1040,1050,-10,1234,1250,-16,MQ,4589,N530MQ,LGA,DTW,93,502,10,50,2013-01-15T15:00:00Z
2013,1,15,1047,1050,-3,1356,1405,-9,B6,373,N657JB,LGA,FLL,158,1076,10,50,2013-01-15T15:00:00Z
2013,1,15,1048,1055,-7,1352,1405,-13,AA,739,N3EJAA,LGA,DFW,214,1389,10,55,2013-01-15T15:00:00Z
2013,1,15,1052,1100,-8,1151,1209,-18,US,2124,N947UW,LGA,BOS,30,184,11,0,2013-01-15T16:00:00Z
2013,1,15,1053,1100,-7,1342,1338,4,DL,1647,N623DL,LGA,ATL,128,762,11,0,2013-01-15T16:00:00Z
2013,1,15,1055,1100,-5,1210,1214,-4,US,2171,N702UW,LGA,DCA,53,214,11,0,2013-01-15T16:00:00Z
2013,1,15,1055,1100,-5,1306,1300,6,WN,1873,N262WN,LGA,STL,161,888,11,0,2013-01-15T16:00:00Z
2013,1,15,1059,1100,-1,1410,1424,-14,DL,2044,N934DL,LGA,MIA,157,1096,11,0,2013-01-15T16:00:00Z
2013,1,15,1103,1105,-2,1241,1245,-4,WN,542,N298WN,LGA,MDW,134,725,11,5,2013-01-15T16:00:00Z
2013,1,15,1105,1115,-10,1231,1257,-26,EV,5273,N612QX,LGA,PIT,60,335,11,15,2013-01-15T16:00:00Z
2013,1,15,1106,1114,-8,1304,1315,-11,DL,1031,N347NB,LGA,DTW,97,502,11,14,2013-01-15T16:00:00Z
2013,1,15,1108,1115,-7,1313,1310,3,MQ,4485,N719MQ,LGA,CMH,100,479,11,15,2013-01-15T16:00:00Z
2013,1,15,1109,1115,-6,1411,1425,-14,AA,2099,N3HLAA,LGA,MIA,155,1096,11,15,2013-01-15T16:00:00Z
2013,1,15,1109,1114,-5,1344,1341,3,UA,342,N561UA,LGA,DEN,239,1620,11,14,2013-01-15T16:00:00Z
2013,1,15,1124,1125,-1,1311,1305,6,AA,327,N3AVAA,LGA,ORD,139,733,11,25,2013-01-15T16:00:00Z
2013,1,15,1126,1130,-4,1331,1334,-3,US,1625,N173US,LGA,CLT,105,544,11,30,2013-01-15T16:00:00Z
2013,1,15,1127,1134,-7,1344,1345,-1,DL,2219,N342NB,LGA,MSP,176,1020,11,34,2013-01-15T16:00:00Z
2013,1,15,1130,1135,-5,1310,1330,-20,MQ,4553,N725MQ,LGA,CLE,83,419,11,35,2013-01-15T16:00:00Z
2013,1,15,1132,1145,-13,1306,1321,-15,FL,353,N930AT,LGA,CAK,73,397,11,45,2013-01-15T16:00:00Z
2013,1,15,1136,1140,-4,1424,1448,-24,DL,1174,N358NB,LGA,PBI,148,1035,11,40,2013-01-15T16:00:00Z
2013,1,15,1137,1140,-3,1446,1450,-4,DL,930,N323NB,LGA,FLL,169,1076,11,40,2013-01-15T16:00:00Z
2013,1,15,1138,1145,-7,1440,1454,-14,DL,1875,N908DE,LGA,TPA,159,1010,11,45,2013-01-15T16:00:00Z
2013,1,15,1141,1150,-9,1411,1345,26,MQ,4646,N537MQ,LGA,MSP,192,1020,11,50,2013-01-15T16:00:00Z
2013,1,15,1144,1021,83,1448,1342,66,DL,1903,N991DL,LGA,SRQ,163,1047,10,21,2013-01-15T15:00:00Z
2013,1,15,1154,1200,-6,1250,1305,-15,US,2126,N957UW,LGA,BOS,30,184,12,0,2013-01-15T17:00:00Z
2013,1,15,1154,1200,-6,1424,1430,-6,MQ,4658,N522MQ,LGA,ATL,125,762,12,0,2013-01-15T17:00:00Z
2013,1,15,1155,1200,-5,1309,1309,0,US,2173,N770UW,LGA,DCA,51,214,12,0,2013-01-15T17:00:00Z
2013,1,15,1156,1205,-9,1358,1345,13,MQ,4431,N730MQ,LGA,RDU,91,431,12,5,2013-01-15T17:00:00Z
2013,1,15,1156,1200,-4,1334,1330,4,MQ,4601,N528MQ,LGA,BNA,129,764,12,0,2013-01-15T17:00:00Z
2013,1,15,1159,1200,-1,1446,1438,8,DL,1947,N698DL,LGA,ATL,133,762,12,0,2013-01-15T17:00:00Z
2013,1,15,1227,1230,-3,1402,1405,-3,WN,283,N475WN,LGA,MKE,141,738,12,30,2013-01-15T17:00:00Z
2013,1,15,1233,1240,-7,1431,1445,-14,DL,1131,N353NB,LGA,DTW,90,502,12,40,2013-01-15T17:00:00Z
2013,1,15,1241,1245,-4,1550,1600,-10,AA,2253,N3HDAA,LGA,MIA,156,1096,12,45,2013-01-15T17:00:00Z
2013,1,15,1243,1251,-8,1651,1604,47,UA,1502,N37253,LGA,IAH,253,1416,12,51,2013-01-15T17:00:00Z
2013,1,15,1245,1250,-5,1536,1550,-14,DL,1685,N376NW,LGA,MCO,142,950,12,50,2013-01-15T17:00:00Z
2013,1,15,1246,1245,1,1604,1550,14,AA,745,N3FCAA,LGA,DFW,230,1389,12,45,2013-01-15T17:00:00Z
2013,1,15,1246,1300,-14,1436,1450,-14,MQ,4426,N737MQ,LGA,CMH,92,479,13,0,2013-01-15T18:00:00Z
2013,1,15,1249,1250,-1,1532,1520,12,WN,390,N455WN,LGA,DEN,257,1620,12,50,2013-01-15T17:00:00Z
2013,1,15,1252,1300,-8,1557,1537,20,DL,781,N665DN,LGA,ATL,130,762,13,0,2013-01-15T18:00:00Z
2013,1,15,1253,1300,-7,1408,1406,2,US,2128,N965UW,LGA,BOS,33,184,13,0,2013-01-15T18:00:00Z
2013,1,15,1253,1300,-7,1418,1407,11,US,2175,N715UW,LGA,DCA,53,214,13,0,2013-01-15T18:00:00Z
2013,1,15,1254,1300,-6,1441,1440,1,AA,329,N4XUAA,LGA,ORD,139,733,13,0,2013-01-15T18:00:00Z
2013,1,15,1254,1259,-5,1505,1456,9,US,1459,N561UW,LGA,CLT,103,544,12,59,2013-01-15T17:00:00Z
2013,1,15,1256,1308,-12,1552,1542,10,FL,348,N929AT,LGA,ATL,134,762,13,8,2013-01-15T18:00:00Z
2013,1,15,1304,1315,-11,1515,1520,-5,MQ,4564,N711MQ,LGA,DTW,97,502,13,15,2013-01-15T18:00:00Z
2013,1,15,1314,1322,-8,1632,1624,8,B6,431,N809JB,LGA,SRQ,165,1047,13,22,2013-01-15T18:00:00Z
2013,1,15,1315,1325,-10,1515,1505,10,MQ,4475,N739MQ,LGA,RDU,81,431,13,25,2013-01-15T18:00:00Z
2013,1,15,1317,1205,72,1710,1520,110,AA,743,N519AA,LGA,DFW,250,1389,12,5,2013-01-15T17:00:00Z
2013,1,15,1345,1350,-5,1634,1629,5,DL,1705,N338NW,LGA,MSY,196,1183,13,50,2013-01-15T18:00:00Z
2013,1,15,1349,1350,-1,1615,1545,30,MQ,4577,N0EGMQ,LGA,CLT,116,544,13,50,2013-01-15T18:00:00Z
2013,1,15,1350,1355,-5,1705,1708,-3,DL,2079,N312US,LGA,FLL,164,1076,13,55,2013-01-15T18:00:00Z
2013,1,15,1352,1400,-8,1503,1503,0,US,2130,N951UW,LGA,BOS,30,184,14,0,2013-01-15T19:00:00Z
2013,1,15,1354,1355,-1,1535,1530,5,WN,348,N205WN,LGA,MDW,133,725,13,55,2013-01-15T18:00:00Z
2013,1,15,1355,1400,-5,1524,1509,15,US,2177,N766US,LGA,DCA,60,214,14,0,2013-01-15T19:00:00Z
2013,1,15,1401,1400,1,1654,1636,18,DL,2247,N674DL,LGA,ATL,129,762,14,0,2013-01-15T19:00:00Z
2013,1,15,1402,1410,-8,1602,1555,7,MQ,4491,N734MQ,LGA,CLE,82,419,14,10,2013-01-15T19:00:00Z
2013,1,15,1404,1416,-12,1702,1650,12,FL,349,N995AT,LGA,ATL,137,762,14,16,2013-01-15T19:00:00Z
2013,1,15,1418,1420,-2,1640,1620,20,MQ,4588,N524MQ,LGA,MSP,181,1020,14,20,2013-01-15T19:00:00Z
2013,1,15,1430,1429,1,1713,1642,31,DL,1819,N912DN,LGA,MSP,174,1020,14,29,2013-01-15T19:00:00Z
2013,1,15,1431,1435,-4,1732,1742,-10,DL,1902,N336NB,LGA,PBI,162,1035,14,35,2013-01-15T19:00:00Z
2013,1,15,1431,1435,-4,1541,1559,-18,YV,3750,N503MJ,LGA,IAD,57,229,14,35,2013-01-15T19:00:00Z
2013,1,15,1435,1335,60,1720,1633,47,B6,1161,N746JB,LGA,PBI,144,1035,13,35,2013-01-15T18:00:00Z
2013,1,15,1439,1345,54,1748,1705,43,AA,1073,N3HJAA,LGA,MIA,159,1096,13,45,2013-01-15T18:00:00Z
2013,1,15,1441,1445,-4,1653,1647,6,US,1445,N559UW,LGA,CLT,105,544,14,45,2013-01-15T19:00:00Z
2013,1,15,1444,1445,-1,1718,1710,8,MQ,4669,N504MQ,LGA,ATL,131,762,14,45,2013-01-15T19:00:00Z
2013,1,15,1450,1500,-10,1800,1825,-25,AA,1925,N3HEAA,LGA,MIA,155,1096,15,0,2013-01-15T20:00:00Z
2013,1,15,1451,1435,16,1734,1701,33,DL,1344,N324NB,LGA,MCI,191,1107,14,35,2013-01-15T19:00:00Z
2013,1,15,1452,1452,0,1700,1655,5,DL,1231,N959DL,LGA,DTW,94,502,14,52,2013-01-15T19:00:00Z
2013,1,15,1452,1500,-8,1602,1608,-6,US,2132,N947UW,LGA,BOS,31,184,15,0,2013-01-15T20:00:00Z
2013,1,15,1452,1500,-8,1625,1619,6,US,2179,N702UW,LGA,DCA,56,214,15,0,2013-01-15T20:00:00Z
2013,1,15,1453,1500,-7,1636,1639,-3,UA,685,N437UA,LGA,ORD,134,733,15,0,2013-01-15T20:00:00Z
2013,1,15,1454,1500,-6,1657,1655,2,MQ,4429,N723MQ,LGA,CMH,92,479,15,0,2013-01-15T20:00:00Z
2013,1,15,1456,1500,-4,1744,1742,2,DL,2347,N664DN,LGA,ATL,125,762,15,0,2013-01-15T20:00:00Z
2013,1,15,1458,1459,-1,1813,1757,16,B6,393,N608JB,LGA,MCO,143,950,14,59,2013-01-15T19:00:00Z
2013,1,15,1500,1510,-10,1704,1650,14,WN,323,N400WN,LGA,MKE,150,738,15,10,2013-01-15T20:00:00Z
2013,1,15,1501,1510,-9,1728,1710,18,MQ,4579,N521MQ,LGA,CLT,106,544,15,10,2013-01-15T20:00:00Z
2013,1,15,1505,1505,0,1750,1734,16,UA,745,N553UA,LGA,DEN,231,1620,15,5,2013-01-15T20:00:00Z
2013,1,15,1508,1505,3,1837,1820,17,AA,759,N3JPAA,LGA,DFW,227,1389,15,5,2013-01-15T20:00:00Z
2013,1,15,1508,1415,53,1843,1724,79,B6,377,N656JB,LGA,FLL,160,1076,14,15,2013-01-15T19:00:00Z
2013,1,15,1513,1455,18,1713,1645,28,AA,337,N4YTAA,LGA,ORD,141,733,14,55,2013-01-15T19:00:00Z
2013,1,15,1513,1520,-7,1852,1842,10,DL,2115,N364NW,LGA,MIA,170,1096,15,20,2013-01-15T20:00:00Z
2013,1,15,1522,1530,-8,1723,1711,12,9E,3719,N8908D,LGA,RIC,63,292,15,30,2013-01-15T20:00:00Z
2013,1,15,1524,1530,-6,1744,1725,19,AA,2223,N590AA,LGA,STL,156,888,15,30,2013-01-15T20:00:00Z
2013,1,15,1526,1530,-4,1850,1805,45,MQ,4525,N713MQ,LGA,XNA,216,1147,15,30,2013-01-15T20:00:00Z
2013,1,15,1542,1545,-3,1744,1744,0,UA,1710,N23721,LGA,CLE,83,419,15,45,2013-01-15T20:00:00Z
2013,1,15,1548,1555,-7,1915,1907,8,DL,1695,N315US,LGA,TPA,154,1010,15,55,2013-01-15T20:00:00Z
2013,1,15,1549,1530,19,1813,1734,39,US,1665,N712US,LGA,CLT,104,544,15,30,2013-01-15T20:00:00Z
2013,1,15,1552,1602,-10,1733,1722,11,YV,3771,N511MJ,LGA,IAD,55,229,16,2,2013-01-15T21:00:00Z
2013,1,15,1553,1600,-7,1704,1712,-8,US,2134,N957UW,LGA,BOS,31,184,16,0,2013-01-15T21:00:00Z
2013,1,15,1554,1600,-6,1844,1834,10,FL,620,N966AT,LGA,ATL,132,762,16,0,2013-01-15T21:00:00Z
2013,1,15,1554,1600,-6,1926,1925,1,AA,1467,N3JKAA,LGA,MIA,164,1096,16,0,2013-01-15T21:00:00Z
2013,1,15,1554,1600,-6,1857,1840,17,DL,847,N642DL,LGA,ATL,132,762,16,0,2013-01-15T21:00:00Z
2013,1,15,1554,1600,-6,1726,1717,9,US,2181,N770UW,LGA,DCA,49,214,16,0,2013-01-15T21:00:00Z
2013,1,15,1557,1605,-8,1804,1750,14,MQ,4415,N719MQ,LGA,RDU,84,431,16,5,2013-01-15T21:00:00Z
2013,1,15,1601,1600,1,1918,1903,15,B6,985,N516JB,LGA,TPA,155,1010,16,0,2013-01-15T21:00:00Z
2013,1,15,1603,1446,77,1957,1757,120,UA,337,N819UA,LGA,IAH,242,1416,14,46,2013-01-15T19:00:00Z
2013,1,15,1606,1610,-4,1808,1800,8,AA,341,N467AA,LGA,ORD,138,733,16,10,2013-01-15T21:00:00Z
2013,1,15,1609,1610,-1,1752,1756,-4,EV,5486,N760EV,LGA,PIT,65,335,16,10,2013-01-15T21:00:00Z
2013,1,15,1610,1615,-5,1854,1830,24,DL,1619,N315NB,LGA,MSP,178,1020,16,15,2013-01-15T21:00:00Z
2013,1,15,1614,1510,64,1815,1655,80,MQ,4447,N846MQ,LGA,RDU,86,431,15,10,2013-01-15T20:00:00Z
2013,1,15,1617,1545,32,1925,1850,35,DL,2377,N326US,LGA,MCO,146,950,15,45,2013-01-15T20:00:00Z
2013,1,15,1620,1620,0,1803,1750,13,MQ,4622,N510MQ,LGA,BNA,131,764,16,20,2013-01-15T21:00:00Z
2013,1,15,1625,1625,0,1929,1855,34,MQ,4661,N530MQ,LGA,ATL,133,762,16,25,2013-01-15T21:00:00Z
2013,1,15,1626,1629,-3,1941,1931,10,B6,369,N594JB,LGA,PBI,150,1035,16,29,2013-01-15T21:00:00Z
2013,1,15,1627,1630,-3,1850,1838,12,DL,2231,N331NW,LGA,DTW,101,502,16,30,2013-01-15T21:00:00Z
2013,1,15,1631,1640,-9,1846,1850,-4,MQ,4540,N730MQ,LGA,DTW,98,502,16,40,2013-01-15T21:00:00Z
2013,1,15,1632,1640,-8,2015,1955,20,AA,773,N553AA,LGA,DFW,237,1389,16,40,2013-01-15T21:00:00Z
2013,1,15,1635,1640,-5,1851,1835,16,WN,372,N955WN,LGA,STL,162,888,16,40,2013-01-15T21:00:00Z
2013,1,15,1640,1645,-5,1909,1900,9,DL,1473,N321NB,LGA,MEM,169,963,16,45,2013-01-15T21:00:00Z
2013,1,15,1653,1700,-7,1816,1817,-1,US,2183,N715UW,LGA,DCA,55,214,17,0,2013-01-15T22:00:00Z
2013,1,15,1654,1700,-6,1802,1813,-11,US,2136,N956UW,LGA,BOS,35,184,17,0,2013-01-15T22:00:00Z
2013,1,15,1657,1700,-3,1955,1943,12,DL,1499,N655DL,LGA,ATL,135,762,17,0,2013-01-15T22:00:00Z
2013,1,15,1659,1705,-6,2018,2015,3,UA,1259,N14731,LGA,IAH,222,1416,17,5,2013-01-15T22:00:00Z
2013,1,15,1704,1700,4,1902,1839,23,UA,689,N816UA,LGA,ORD,141,733,17,0,2013-01-15T22:00:00Z
2013,1,15,1709,1719,-10,1941,1945,-4,UA,446,N577UA,LGA,DEN,232,1620,17,19,2013-01-15T22:00:00Z
2013,1,15,1710,1715,-5,2019,2019,0,DL,1585,N909DE,LGA,MCO,148,950,17,15,2013-01-15T22:00:00Z
2013,1,15,1716,1720,-4,1920,1905,15,MQ,4479,N736MQ,LGA,RDU,87,431,17,20,2013-01-15T22:00:00Z
2013,1,15,1718,1720,-2,2042,2033,9,DL,1779,N322US,LGA,FLL,166,1076,17,20,2013-01-15T22:00:00Z
2013,1,15,1724,1730,-6,2023,1957,26,F9,837,N208FR,LGA,DEN,248,1620,17,30,2013-01-15T22:00:00Z
2013,1,15,1726,1730,-4,2030,2004,26,FL,623,N149AT,LGA,ATL,147,762,17,30,2013-01-15T22:00:00Z
2013,1,15,1727,1720,7,1928,1910,18,AA,345,N595AA,LGA,ORD,131,733,17,20,2013-01-15T22:00:00Z
2013,1,15,1727,1710,17,1943,1912,31,US,894,N195UW,LGA,CLT,100,544,17,10,2013-01-15T22:00:00Z
2013,1,15,1732,1735,-3,1930,1925,5,WN,408,N949WN,LGA,BNA,142,764,17,35,2013-01-15T22:00:00Z
2013,1,15,1734,1745,-11,2030,2020,10,MQ,4413,N737MQ,LGA,XNA,200,1147,17,45,2013-01-15T22:00:00Z
2013,1,15,1737,1745,-8,1948,1953,-5,DL,2331,N966DL,LGA,DTW,94,502,17,45,2013-01-15T22:00:00Z
2013,1,15,1744,1745,-1,2119,2055,24,AA,785,N3HUAA,LGA,DFW,224,1389,17,45,2013-01-15T22:00:00Z
2013,1,15,1750,1755,-5,2106,2053,13,B6,391,N561JB,LGA,MCO,147,950,17,55,2013-01-15T22:00:00Z
2013,1,15,1751,1800,-9,1942,1939,3,UA,691,N405UA,LGA,ORD,141,733,18,0,2013-01-15T23:00:00Z
2013,1,15,1752,1800,-8,1917,1913,4,US,2185,N766US,LGA,DCA,52,214,18,0,2013-01-15T23:00:00Z
2013,1,15,1758,1810,-12,2117,2130,-13,AA,1611,N3EBAA,LGA,MIA,157,1096,18,10,2013-01-15T23:00:00Z
2013,1,15,1758,1800,-2,2106,2043,23,DL,1047,N623DL,LGA,ATL,129,762,18,0,2013-01-15T23:00:00Z
2013,1,15,1758,1800,-2,1919,1913,6,US,2138,N951UW,LGA,BOS,33,184,18,0,2013-01-15T23:00:00Z
2013,1,15,1758,1810,-12,2005,1945,20,MQ,4484,N739MQ,LGA,BNA,139,764,18,10,2013-01-15T23:00:00Z
2013,1,15,1759,1805,-6,2003,1955,8,MQ,4626,N522MQ,LGA,CMH,84,479,18,5,2013-01-15T23:00:00Z
2013,1,15,1806,1815,-9,2037,2026,11,DL,2019,N377NW,LGA,MSP,164,1020,18,15,2013-01-15T23:00:00Z
2013,1,15,1822,1825,-3,1954,1935,19,US,1860,N756US,LGA,PHL,38,96,18,25,2013-01-15T23:00:00Z
2013,1,15,1822,1830,-8,2014,2015,-1,MQ,4674,N528MQ,LGA,CLE,76,419,18,30,2013-01-15T23:00:00Z
2013,1,15,1825,1840,-15,2039,2049,-10,DL,2131,N370NB,LGA,DTW,89,502,18,40,2013-01-15T23:00:00Z
2013,1,15,1829,1820,9,2023,2005,18,AA,353,N3CRAA,LGA,ORD,127,733,18,20,2013-01-15T23:00:00Z
2013,1,15,1831,1805,26,2016,1935,41,WN,389,N294WN,LGA,MDW,130,725,18,5,2013-01-15T23:00:00Z
2013,1,15,1842,1850,-8,2045,2050,-5,AA,2019,N560AA,LGA,STL,153,888,18,50,2013-01-15T23:00:00Z
2013,1,15,1842,1845,-3,2030,2030,0,MQ,4517,N711MQ,LGA,CRW,79,444,18,45,2013-01-15T23:00:00Z
2013,1,15,1845,1900,-15,2133,2134,-1,FL,645,N928AT,LGA,ATL,130,762,19,0,2013-01-16T00:00:00Z
2013,1,15,1848,1858,-10,2055,2055,0,EV,5038,N611QX,LGA,BHM,143,866,18,58,2013-01-15T23:00:00Z
2013,1,15,1848,1856,-8,2211,2204,7,UA,891,N498UA,LGA,IAH,230,1416,18,56,2013-01-15T23:00:00Z
2013,1,15,1850,1900,-10,1957,2012,-15,US,2140,N947UW,LGA,BOS,34,184,19,0,2013-01-16T00:00:00Z
2013,1,15,1855,1900,-5,2014,2015,-1,US,2187,N702UW,LGA,DCA,57,214,19,0,2013-01-16T00:00:00Z
2013,1,15,1856,1900,-4,2038,2051,-13,DL,1255,N358NB,LGA,PIT,69,335,19,0,2013-01-16T00:00:00Z
2013,1,15,1900,1900,0,2146,2146,0,DL,947,N698DL,LGA,ATL,129,762,19,0,2013-01-16T00:00:00Z
2013,1,15,1901,1905,-4,2045,2040,5,WN,981,N451WN,LGA,MKE,137,738,19,5,2013-01-16T00:00:00Z
2013,1,15,1914,1920,-6,2048,2100,-12,AA,359,N3APAA,LGA,ORD,130,733,19,20,2013-01-16T00:00:00Z
2013,1,15,1918,1925,-7,2209,2229,-20,DL,1485,N908DE,LGA,MCO,148,950,19,25,2013-01-16T00:00:00Z
2013,1,15,1919,1925,-6,2231,2235,-4,DL,2370,N323NB,LGA,PBI,161,1035,19,25,2013-01-16T00:00:00Z
2013,1,15,1920,1925,-5,2234,2247,-13,DL,2139,N934DL,LGA,MIA,159,1096,19,25,2013-01-16T00:00:00Z
2013,1,15,1922,1855,27,2113,2100,13,MQ,4649,N0EGMQ,LGA,MSP,154,1020,18,55,2013-01-15T23:00:00Z
2013,1,15,1924,1930,-6,2242,2243,-1,DL,1435,N917DL,LGA,TPA,161,1010,19,30,2013-01-16T00:00:00Z
2013,1,15,1925,1930,-5,2230,2248,-18,DL,1854,N332NW,LGA,FLL,156,1076,19,30,2013-01-16T00:00:00Z
2013,1,15,1926,1930,-4,2113,2115,-2,EV,3274,N13969,LGA,CLE,76,419,19,30,2013-01-16T00:00:00Z
2013,1,15,1928,1935,-7,2241,2240,1,AA,791,N3ANAA,LGA,DFW,228,1389,19,35,2013-01-16T00:00:00Z
2013,1,15,1929,1930,-1,2232,2213,19,DL,1715,N369NB,LGA,MSY,199,1183,19,30,2013-01-16T00:00:00Z
2013,1,15,1936,1940,-4,2234,2249,-15,B6,381,N606JB,LGA,FLL,152,1076,19,40,2013-01-16T00:00:00Z
2013,1,15,1942,1936,6,2124,2056,28,EV,5693,N833AS,LGA,IAD,62,229,19,36,2013-01-16T00:00:00Z
2013,1,15,1942,1910,32,2128,2055,33,MQ,4569,N734MQ,LGA,RDU,79,431,19,10,2013-01-16T00:00:00Z
2013,1,15,1943,1955,-12,2245,2310,-25,AA,1709,N3HLAA,LGA,MIA,153,1096,19,55,2013-01-16T00:00:00Z
2013,1,15,1951,2000,-9,2122,2117,5,US,2189,N770UW,LGA,DCA,57,214,20,0,2013-01-16T01:00:00Z
2013,1,15,1952,2000,-8,2108,2114,-6,US,2142,N957UW,LGA,BOS,33,184,20,0,2013-01-16T01:00:00Z
2013,1,15,1953,2000,-7,2138,2139,-1,UA,695,N489UA,LGA,ORD,132,733,20,0,2013-01-16T01:00:00Z
2013,1,15,1954,2005,-11,2221,2230,-9,9E,4033,N8646A,LGA,TYS,109,647,20,5,2013-01-16T01:00:00Z
2013,1,15,1957,2000,-3,2249,2243,6,DL,1147,N665DN,LGA,ATL,123,762,20,0,2013-01-16T01:00:00Z
2013,1,15,2006,2015,-9,2218,2210,8,MQ,4555,N723MQ,LGA,CMH,90,479,20,15,2013-01-16T01:00:00Z
